date,seasonal
2016-07-01 20:15:00,0.0
2016-07-01 20:30:00,0.0
2016-07-01 20:45:00,0.0
2016-07-01 21:00:00,-0.2926673889160121
2016-07-01 21:15:00,-0.1463336944580078
2016-07-01 21:30:00,0.0
2016-07-01 21:45:00,0.14633305867512902
2016-07-01 22:00:00,0.07316652933756629
2016-07-01 22:15:00,0.0
2016-07-01 22:30:00,0.0
2016-07-01 22:45:00,0.0
2016-07-01 23:00:00,0.0
2016-07-01 23:15:00,0.0
2016-07-01 23:30:00,0.0
2016-07-01 23:45:00,0.0
2016-07-02 00:00:00,0.0
2016-07-02 00:15:00,0.0
2016-07-02 00:30:00,0.0
2016-07-02 00:45:00,0.14666748046875
2016-07-02 01:00:00,0.21966679890950402
2016-07-02 01:15:00,0.07316652933756629
2016-07-02 01:30:00,0.0
2016-07-02 01:45:00,-0.14666620890299953
2016-07-02 02:00:00,-0.07333310445149621
2016-07-02 02:15:00,-0.1463343302408795
2016-07-02 02:30:00,-0.2195002237955741
2016-07-02 02:45:00,-0.07316652933756629
2016-07-02 03:00:00,0.0
2016-07-02 03:15:00,0.0
2016-07-02 03:30:00,0.0
2016-07-02 03:45:00,0.0
2016-07-02 04:00:00,0.0
2016-07-02 04:15:00,0.14633305867512902
2016-07-02 04:30:00,0.07316652933756629
2016-07-02 04:45:00,0.0
2016-07-02 05:00:00,0.0
2016-07-02 05:15:00,0.0
2016-07-02 05:30:00,0.0
2016-07-02 05:45:00,0.0
2016-07-02 06:00:00,0.0
2016-07-02 06:15:00,0.0
2016-07-02 06:30:00,0.0
2016-07-02 06:45:00,0.0
2016-07-02 07:00:00,0.0
2016-07-02 07:15:00,-0.2929992675781321
2016-07-02 07:30:00,-0.1464996337890625
2016-07-02 07:45:00,0.0
2016-07-02 08:00:00,0.0
2016-07-02 08:15:00,0.0
2016-07-02 08:30:00,0.0
2016-07-02 08:45:00,0.14633305867513968
2016-07-02 09:00:00,0.07316652933756984
2016-07-02 09:15:00,0.0
2016-07-02 09:30:00,0.0
2016-07-02 09:45:00,0.14666620890298887
2016-07-02 10:00:00,0.07333310445149266
2016-07-02 10:15:00,0.0
2016-07-02 10:30:00,0.0
2016-07-02 10:45:00,0.0
2016-07-02 11:00:00,0.0
2016-07-02 11:15:00,0.0
2016-07-02 11:30:00,0.14666748046875
2016-07-02 11:45:00,0.21966679890950402
2016-07-02 12:00:00,-0.07349967956543324
2016-07-02 12:15:00,-0.07333310445149621
2016-07-02 12:30:00,0.14666620890299953
2016-07-02 12:45:00,0.07333310445149621
2016-07-02 13:00:00,0.0
2016-07-02 13:15:00,0.0
2016-07-02 13:30:00,0.0
2016-07-02 13:45:00,0.0
2016-07-02 14:00:00,0.14666620890299953
2016-07-02 14:15:00,0.21966743469238637
2016-07-02 14:30:00,0.07316716512044508
2016-07-02 14:45:00,0.292999267578125
2016-07-02 15:00:00,0.29283269246418797
2016-07-02 15:15:00,0.07316652933756629
2016-07-02 15:30:00,0.0
2016-07-02 15:45:00,0.14666748046874645
2016-07-02 16:00:00,0.07333374023437145
2016-07-02 16:15:00,0.0
2016-07-02 16:30:00,0.14633305867512902
2016-07-02 16:45:00,0.2198327382405587
2016-07-02 17:00:00,0.07333310445149621
2016-07-02 17:15:00,0.14633305867512902
2016-07-02 17:30:00,0.07316652933756629
2016-07-02 17:45:00,0.1463343302408866
2016-07-02 18:00:00,0.07316716512044152
2016-07-02 18:15:00,0.14666620890299953
2016-07-02 18:30:00,0.07333310445149976
2016-07-02 18:45:00,0.0
2016-07-02 19:00:00,0.0
2016-07-02 19:15:00,0.14633305867512547
2016-07-02 19:30:00,0.21949958801269887
2016-07-02 19:45:00,0.21983400980631274
2016-07-02 20:00:00,0.21999994913737098
2016-07-02 20:15:00,0.07333310445149621
2016-07-02 20:30:00,0.0
2016-07-02 20:45:00,-0.14666620890299953
2016-07-02 21:00:00,-0.22000058492024266
2016-07-02 21:15:00,-0.36599985758463305
2016-07-02 21:30:00,-0.4393335978190116
2016-07-02 21:45:00,-0.1465002695719413
2016-07-02 22:00:00,-0.292999267578125
2016-07-02 22:15:00,-0.1464996337890625
2016-07-02 22:30:00,-0.14666620890299598
2016-07-02 22:45:00,-0.2196674346923828
2016-07-02 23:00:00,-0.21950022379557055
2016-07-02 23:15:00,-0.07316652933756274
2016-07-02 23:30:00,0.0
2016-07-02 23:45:00,0.0
2016-07-03 00:00:00,0.2926673889160156
2016-07-03 00:15:00,0.1463336944580078
2016-07-03 00:30:00,0.2933324178059884
2016-07-03 00:45:00,0.14666620890299598
2016-07-03 01:00:00,0.2926673889160156
2016-07-03 01:15:00,0.1463336944580078
2016-07-03 01:30:00,0.0
2016-07-03 01:45:00,0.0
2016-07-03 02:00:00,0.0
2016-07-03 02:15:00,0.0
2016-07-03 02:30:00,0.0
2016-07-03 02:45:00,0.0
2016-07-03 03:00:00,0.0
2016-07-03 03:15:00,-0.2926673889160156
2016-07-03 03:30:00,-0.1463336944580078
2016-07-03 03:45:00,0.0
2016-07-03 04:00:00,0.0
2016-07-03 04:15:00,0.0
2016-07-03 04:30:00,0.0
2016-07-03 04:45:00,0.0
2016-07-03 05:00:00,0.0
2016-07-03 05:15:00,0.0
2016-07-03 05:30:00,0.0
2016-07-03 05:45:00,0.0
2016-07-03 06:00:00,-0.14666620890299598
2016-07-03 06:15:00,-0.07333310445149621
2016-07-03 06:30:00,-0.14666620890299598
2016-07-03 06:45:00,-0.07333310445149621
2016-07-03 07:00:00,0.0
2016-07-03 07:15:00,-0.1463343302408866
2016-07-03 07:30:00,-0.07316716512044152
2016-07-03 07:45:00,-0.14633305867512547
2016-07-03 08:00:00,-0.07316652933756274
2016-07-03 08:15:00,0.14633305867512902
2016-07-03 08:30:00,0.21950085957844934
2016-07-03 08:45:00,0.2198333740234375
2016-07-03 09:00:00,0.2199993133544922
2016-07-03 09:15:00,0.07333310445149621
2016-07-03 09:30:00,0.2926673889160156
2016-07-03 09:45:00,0.1463336944580078
2016-07-03 10:00:00,0.14633305867512902
2016-07-03 10:15:00,0.3665002187093087
2016-07-03 10:30:00,0.29299990336100024
2016-07-03 10:45:00,0.2198327382405587
2016-07-03 11:00:00,0.07333310445149621
2016-07-03 11:15:00,0.2926673889160192
2016-07-03 11:30:00,0.43966611226399266
2016-07-03 11:45:00,0.43933359781901515
2016-07-03 12:00:00,0.43966738382975024
2016-07-03 12:15:00,0.2929999033610038
2016-07-03 12:30:00,0.07316652933756629
2016-07-03 12:45:00,0.0
2016-07-03 13:00:00,-0.14633305867513258
2016-07-03 13:15:00,-0.07316652933756274
2016-07-03 13:30:00,0.0
2016-07-03 13:45:00,0.0
2016-07-03 14:00:00,0.0
2016-07-03 14:15:00,0.0
2016-07-03 14:30:00,0.0
2016-07-03 14:45:00,0.0
2016-07-03 15:00:00,0.0
2016-07-03 15:15:00,0.14633305867512902
2016-07-03 15:30:00,0.3661657969156913
2016-07-03 15:45:00,0.2928339640299491
2016-07-03 16:00:00,0.21983210245767992
2016-07-03 16:15:00,0.21966679890950758
2016-07-03 16:30:00,0.07316716512044508
2016-07-03 16:45:00,0.0
2016-07-03 17:00:00,0.0
2016-07-03 17:15:00,0.0
2016-07-03 17:30:00,0.14633433024088305
2016-07-03 17:45:00,0.07316716512044508
2016-07-03 18:00:00,0.0
2016-07-03 18:15:00,0.0
2016-07-03 18:30:00,0.0
2016-07-03 18:45:00,0.0
2016-07-03 19:00:00,0.0
2016-07-03 19:15:00,0.0
2016-07-03 19:30:00,-0.2926686604817732
2016-07-03 19:45:00,-0.292999267578125
2016-07-03 20:00:00,-0.3663330078125
2016-07-03 20:15:00,-0.5858338673909458
2016-07-03 20:30:00,-0.512666066487629
2016-07-03 20:45:00,-0.1464996337890625
2016-07-03 21:00:00,0.0
2016-07-03 21:15:00,-0.293000539143879
2016-07-03 21:30:00,-0.1465002695719413
2016-07-03 21:45:00,-0.293000539143879
2016-07-03 22:00:00,-0.1465002695719413
2016-07-03 22:15:00,0.0
2016-07-03 22:30:00,-0.29299926757812855
2016-07-03 22:45:00,-0.14649963378906605
2016-07-03 23:00:00,0.0
2016-07-03 23:15:00,0.0
2016-07-03 23:30:00,0.0
2016-07-03 23:45:00,-0.293000539143879
2016-07-04 00:00:00,-0.14650026957193774
2016-07-04 00:15:00,-0.292999267578125
2016-07-04 00:30:00,-0.2928339640299491
2016-07-04 00:45:00,-0.07316716512044152
2016-07-04 01:00:00,0.0
2016-07-04 01:15:00,0.0
2016-07-04 01:30:00,0.14666748046875
2016-07-04 01:45:00,0.21966679890950758
2016-07-04 02:00:00,0.07316652933756984
2016-07-04 02:15:00,0.0
2016-07-04 02:30:00,0.0
2016-07-04 02:45:00,0.0
2016-07-04 03:00:00,-0.14633305867513613
2016-07-04 03:15:00,-0.07316652933756629
2016-07-04 03:30:00,0.0
2016-07-04 03:45:00,0.0
2016-07-04 04:00:00,0.0
2016-07-04 04:15:00,0.0
2016-07-04 04:30:00,-0.14666748046875
2016-07-04 04:45:00,-0.073333740234375
2016-07-04 05:00:00,0.0
2016-07-04 05:15:00,0.0
2016-07-04 05:30:00,0.0
2016-07-04 05:45:00,-0.14633305867512902
2016-07-04 06:00:00,-0.2198327382405587
2016-07-04 06:15:00,-0.07333310445149621
2016-07-04 06:30:00,-0.14633305867513258
2016-07-04 06:45:00,-0.07316652933756984
2016-07-04 07:00:00,0.0
2016-07-04 07:15:00,0.0
2016-07-04 07:30:00,0.14633305867513613
2016-07-04 07:45:00,0.07316652933756629
2016-07-04 08:00:00,0.0
2016-07-04 08:15:00,0.0
2016-07-04 08:30:00,0.292999267578125
2016-07-04 08:45:00,0.2928339640299491
2016-07-04 09:00:00,0.36616643269856297
2016-07-04 09:15:00,0.4395001729329451
2016-07-04 09:30:00,0.43949953715006984
2016-07-04 09:45:00,0.586166381835934
2016-07-04 10:00:00,0.5125007629394567
2016-07-04 10:15:00,0.43966738382975024
2016-07-04 10:30:00,0.14666684468586766
2016-07-04 10:45:00,0.14633305867512902
2016-07-04 11:00:00,0.6588319142659564
2016-07-04 11:15:00,1.0255012512207031
2016-07-04 11:30:00,0.8056678771972727
2016-07-04 11:45:00,0.6589978535970076
2016-07-04 12:00:00,0.3663330078124929
2016-07-04 12:15:00,0.3663330078125
2016-07-04 12:30:00,0.43950144449869555
2016-07-04 12:45:00,0.2931658426920549
2016-07-04 13:00:00,0.21966679890950758
2016-07-04 13:15:00,0.5125007629394531
2016-07-04 13:30:00,0.8056653340657576
2016-07-04 13:45:00,0.586001078287758
2016-07-04 14:00:00,-0.2928326924641951
2016-07-04 14:15:00,-0.5130017598470076
2016-07-04 14:30:00,-0.14666748046875
2016-07-04 14:45:00,0.0
2016-07-04 15:00:00,0.0
2016-07-04 15:15:00,0.0
2016-07-04 15:30:00,0.0
2016-07-04 15:45:00,-0.29266611735025805
2016-07-04 16:00:00,-0.14633305867513258
2016-07-04 16:15:00,-0.43933359781900805
2016-07-04 16:30:00,-0.9523328145345147
2016-07-04 16:45:00,-0.659332275390625
2016-07-04 17:00:00,-0.7325007120768205
2016-07-04 17:15:00,-0.43966547648112453
2016-07-04 17:30:00,-0.21966679890950047
2016-07-04 17:45:00,-0.21950149536132812
2016-07-04 18:00:00,-0.21983210245767992
2016-07-04 18:15:00,-0.07333246866861742
2016-07-04 18:30:00,0.0
2016-07-04 18:45:00,0.0
2016-07-04 19:00:00,0.14666493733724195
2016-07-04 19:15:00,0.07333246866861742
2016-07-04 19:30:00,0.0
2016-07-04 19:45:00,-0.292999267578125
2016-07-04 20:00:00,-0.1464996337890625
2016-07-04 20:15:00,-0.14666748046875
2016-07-04 20:30:00,-0.21966552734375
2016-07-04 20:45:00,-0.21950022379557055
2016-07-04 21:00:00,-0.07316716512044508
2016-07-04 21:15:00,-0.292999267578125
2016-07-04 21:30:00,-0.1464996337890625
2016-07-04 21:45:00,0.0
2016-07-04 22:00:00,0.0
2016-07-04 22:15:00,0.0
2016-07-04 22:30:00,0.0
2016-07-04 22:45:00,0.0
2016-07-04 23:00:00,0.0
2016-07-04 23:15:00,0.0
2016-07-04 23:30:00,-0.14633305867513258
2016-07-04 23:45:00,-0.07316652933756984
2016-07-05 00:00:00,0.0
2016-07-05 00:15:00,-0.2933336893717424
2016-07-05 00:30:00,-0.14666684468586766
2016-07-05 00:45:00,0.0
2016-07-05 01:00:00,0.0
2016-07-05 01:15:00,0.0
2016-07-05 01:30:00,0.0
2016-07-05 01:45:00,0.0
2016-07-05 02:00:00,-0.2926673889160192
2016-07-05 02:15:00,-0.2929999033610038
2016-07-05 02:30:00,-0.3663336435953788
2016-07-05 02:45:00,-0.43949953715006984
2016-07-05 03:00:00,-0.4395001729329415
2016-07-05 03:15:00,-0.29283332824706676
2016-07-05 03:30:00,-0.07316652933756274
2016-07-05 03:45:00,0.0
2016-07-05 04:00:00,0.0
2016-07-05 04:15:00,0.0
2016-07-05 04:30:00,0.29266611735025805
2016-07-05 04:45:00,0.14633305867512902
2016-07-05 05:00:00,0.14666748046874645
2016-07-05 05:15:00,0.21999994913737098
2016-07-05 05:30:00,0.2196661631266288
2016-07-05 05:45:00,0.2195008595784529
2016-07-05 06:00:00,0.07316716512044508
2016-07-05 06:15:00,0.29333241780598485
2016-07-05 06:30:00,0.14666620890299242
2016-07-05 06:45:00,0.2926673889160192
2016-07-05 07:00:00,0.29299990336100734
2016-07-05 07:15:00,0.07333310445149976
2016-07-05 07:30:00,0.293000539143879
2016-07-05 07:45:00,0.1465002695719413
2016-07-05 08:00:00,0.0
2016-07-05 08:15:00,-0.14666748046875
2016-07-05 08:30:00,-0.073333740234375
2016-07-05 08:45:00,0.0
2016-07-05 09:00:00,0.14666748046875
2016-07-05 09:15:00,0.21966679890950402
2016-07-05 09:30:00,0.3661670684814453
2016-07-05 09:45:00,0.5858338673909529
2016-07-05 10:00:00,0.5129992167154924
2016-07-05 10:15:00,0.4393323262532576
2016-07-05 10:30:00,0.43933486938477273
2016-07-05 10:45:00,0.29316584269206203
2016-07-05 11:00:00,0.07333246866861742
2016-07-05 11:15:00,0.0
2016-07-05 11:30:00,0.0
2016-07-05 11:45:00,-0.14666493733724195
2016-07-05 12:00:00,-0.21999994913737453
2016-07-05 12:15:00,-0.512667338053383
2016-07-05 12:30:00,-0.6590003967285156
2016-07-05 12:45:00,-0.5126660664876326
2016-07-05 13:00:00,-0.29283396402994555
2016-07-05 13:15:00,-0.2198333740234375
2016-07-05 13:30:00,-0.36599922180176137
2016-07-05 13:45:00,-0.29300053914387547
2016-07-05 14:00:00,-0.21999994913736742
2016-07-05 14:15:00,-0.07333310445149266
2016-07-05 14:30:00,0.0
2016-07-05 14:45:00,0.0
2016-07-05 15:00:00,-0.14633305867512902
2016-07-05 15:15:00,0.07316652933756274
2016-07-05 15:30:00,0.21983273824056226
2016-07-05 15:45:00,0.3663336435953788
2016-07-05 16:00:00,0.2928333282470703
2016-07-05 16:15:00,0.3661670684814453
2016-07-05 16:30:00,0.2931652069091797
2016-07-05 16:45:00,0.21966679890950758
2016-07-05 17:00:00,0.21950149536132812
2016-07-05 17:15:00,0.21983210245767992
2016-07-05 17:30:00,0.3663342793782576
2016-07-05 17:45:00,0.14650090535482008
2016-07-05 18:00:00,0.0
2016-07-05 18:15:00,0.0
2016-07-05 18:30:00,-0.14633433024088305
2016-07-05 18:45:00,-0.07316716512044508
2016-07-05 19:00:00,0.0
2016-07-05 19:15:00,0.0
2016-07-05 19:30:00,0.0
2016-07-05 19:45:00,0.0
2016-07-05 20:00:00,0.0
2016-07-05 20:15:00,0.0
2016-07-05 20:30:00,0.0
2016-07-05 20:45:00,0.0
2016-07-05 21:00:00,0.0
2016-07-05 21:15:00,0.0
2016-07-05 21:30:00,0.0
2016-07-05 21:45:00,-0.14666748046875
2016-07-05 22:00:00,-0.073333740234375
2016-07-05 22:15:00,0.0
2016-07-05 22:30:00,0.0
2016-07-05 22:45:00,0.0
2016-07-05 23:00:00,0.0
2016-07-05 23:15:00,0.0
2016-07-05 23:30:00,0.0
2016-07-05 23:45:00,0.0
2016-07-06 00:00:00,0.0
2016-07-06 00:15:00,0.0
2016-07-06 00:30:00,0.0
2016-07-06 00:45:00,0.0
2016-07-06 01:00:00,0.0
2016-07-06 01:15:00,0.0
2016-07-06 01:30:00,-0.146331787109375
2016-07-06 01:45:00,-0.0731658935546875
2016-07-06 02:00:00,0.0
2016-07-06 02:15:00,0.0
2016-07-06 02:30:00,0.0
2016-07-06 02:45:00,0.0
2016-07-06 03:00:00,0.0
2016-07-06 03:15:00,-0.14666748046875
2016-07-06 03:30:00,-0.073333740234375
2016-07-06 03:45:00,0.0
2016-07-06 04:00:00,0.0
2016-07-06 04:15:00,0.0
2016-07-06 04:30:00,0.0
2016-07-06 04:45:00,0.0
2016-07-06 05:00:00,0.0
2016-07-06 05:15:00,0.0
2016-07-06 05:30:00,0.0
2016-07-06 05:45:00,0.0
2016-07-06 06:00:00,0.0
2016-07-06 06:15:00,0.0
2016-07-06 06:30:00,0.0
2016-07-06 06:45:00,0.0
2016-07-06 07:00:00,-0.14633433024088305
2016-07-06 07:15:00,-0.21983210245767992
2016-07-06 07:30:00,-0.07333246866861742
2016-07-06 07:45:00,0.0
2016-07-06 08:00:00,0.0
2016-07-06 08:15:00,0.0
2016-07-06 08:30:00,0.292999267578125
2016-07-06 08:45:00,0.1464996337890625
2016-07-06 09:00:00,-0.1466674804687429
2016-07-06 09:15:00,-0.073333740234375
2016-07-06 09:30:00,0.0
2016-07-06 09:45:00,0.0
2016-07-06 10:00:00,0.1466674804687429
2016-07-06 10:15:00,0.3663330078125
2016-07-06 10:30:00,0.1464996337890625
2016-07-06 10:45:00,0.0
2016-07-06 11:00:00,0.14633433024089015
2016-07-06 11:15:00,0.21950149536132102
2016-07-06 11:30:00,0.21983210245767992
2016-07-06 11:45:00,0.21966679890950047
2016-07-06 12:00:00,0.36649958292643703
2016-07-06 12:15:00,0.4393323262532647
2016-07-06 12:30:00,0.14633305867513258
2016-07-06 12:45:00,0.0
2016-07-06 13:00:00,0.0
2016-07-06 13:15:00,0.0
2016-07-06 13:30:00,0.0
2016-07-06 13:45:00,0.2933349609374929
2016-07-06 14:00:00,0.14666748046875
2016-07-06 14:15:00,0.29266611735025805
2016-07-06 14:30:00,0.14633305867513258
2016-07-06 14:45:00,0.14666748046875
2016-07-06 15:00:00,0.21999867757161695
2016-07-06 15:15:00,-0.21999994913736742
2016-07-06 15:30:00,-0.7326672871907505
2016-07-06 15:45:00,-0.7323315938313755
2016-07-06 16:00:00,-0.5126673380533902
2016-07-06 16:15:00,-0.2928326924641951
2016-07-06 16:30:00,-0.2198333740234304
2016-07-06 16:45:00,-0.073333740234375
2016-07-06 17:00:00,0.0
2016-07-06 17:15:00,0.0
2016-07-06 17:30:00,0.1466674804687429
2016-07-06 17:45:00,0.21966552734375
2016-07-06 18:00:00,0.0731658935546875
2016-07-06 18:15:00,0.0
2016-07-06 18:30:00,0.14633433024087594
2016-07-06 18:45:00,0.07316716512043797
2016-07-06 19:00:00,0.1466674804687571
2016-07-06 19:15:00,0.0733337402343821
2016-07-06 19:30:00,-0.29300181070964015
2016-07-06 19:45:00,-0.4391670227050781
2016-07-06 20:00:00,-0.4396654764811174
2016-07-06 20:15:00,-0.2930005391438826
2016-07-06 20:30:00,-0.07316716512044508
2016-07-06 20:45:00,-0.292999267578125
2016-07-06 21:00:00,-0.1464996337890625
2016-07-06 21:15:00,0.14666493733724195
2016-07-06 21:30:00,0.21966679890950758
2016-07-06 21:45:00,0.07316716512044508
2016-07-06 22:00:00,0.14633433024088305
2016-07-06 22:15:00,0.07316716512044508
2016-07-06 22:30:00,0.0
2016-07-06 22:45:00,0.0
2016-07-06 23:00:00,0.14666493733724195
2016-07-06 23:15:00,0.07333246866861742
2016-07-06 23:30:00,0.0
2016-07-06 23:45:00,0.29300181070963305
2016-07-07 00:00:00,0.14650090535482008
2016-07-07 00:15:00,0.0
2016-07-07 00:30:00,0.0
2016-07-07 00:45:00,0.0
2016-07-07 01:00:00,0.0
2016-07-07 01:15:00,0.0
2016-07-07 01:30:00,0.0
2016-07-07 01:45:00,0.0
2016-07-07 02:00:00,0.0
2016-07-07 02:15:00,0.0
2016-07-07 02:30:00,-0.1466674804687429
2016-07-07 02:45:00,-0.36599985758463305
2016-07-07 03:00:00,-0.14633305867513258
2016-07-07 03:15:00,0.0
2016-07-07 03:30:00,0.0
2016-07-07 03:45:00,0.0
2016-07-07 04:00:00,0.0
2016-07-07 04:15:00,0.0
2016-07-07 04:30:00,0.0
2016-07-07 04:45:00,0.0
2016-07-07 05:00:00,0.0
2016-07-07 05:15:00,0.0
2016-07-07 05:30:00,0.0
2016-07-07 05:45:00,0.146331787109375
2016-07-07 06:00:00,0.0731658935546875
2016-07-07 06:15:00,0.0
2016-07-07 06:30:00,0.0
2016-07-07 06:45:00,0.0
2016-07-07 07:00:00,0.0
2016-07-07 07:15:00,0.0
2016-07-07 07:30:00,0.0
2016-07-07 07:45:00,0.14633433024089015
2016-07-07 08:00:00,0.21983464558919508
2016-07-07 08:15:00,0.36599985758462594
2016-07-07 08:30:00,0.14633305867512547
2016-07-07 08:45:00,0.1466674804687571
2016-07-07 09:00:00,0.3663330078125
2016-07-07 09:15:00,0.4394989013671804
2016-07-07 09:30:00,0.2931671142578125
2016-07-07 09:45:00,0.21966552734375
2016-07-07 10:00:00,0.21950022379557055
2016-07-07 10:15:00,0.21983464558919508
2016-07-07 10:30:00,0.3663330078125
2016-07-07 10:45:00,0.5858332316080705
2016-07-07 11:00:00,0.8056653340657576
2016-07-07 11:15:00,0.879000345865883
2016-07-07 11:30:00,0.8790016174316406
2016-07-07 11:45:00,0.5856666564941406
2016-07-07 12:00:00,0.14633305867513258
2016-07-07 12:15:00,0.14666493733724195
2016-07-07 12:30:00,0.3663342793782647
2016-07-07 12:45:00,0.8788337707519531
2016-07-07 13:00:00,1.2448336283365862
2016-07-07 13:15:00,1.464998881022133
2016-07-07 13:30:00,1.2455012003580705
2016-07-07 13:45:00,1.0986671447753906
2016-07-07 14:00:00,1.0981661478678362
2016-07-07 14:15:00,0.8056666056315152
2016-07-07 14:30:00,0.5128326416015625
2016-07-07 14:45:00,0.43916575113932055
2016-07-07 15:00:00,0.2930005391438826
2016-07-07 15:15:00,0.073333740234375
2016-07-07 15:30:00,0.14633433024087594
2016-07-07 15:45:00,-0.07316716512044508
2016-07-07 16:00:00,-0.6591682434082031
2016-07-07 16:15:00,-0.7323315938313826
2016-07-07 16:30:00,-0.9520009358723982
2016-07-07 16:45:00,-0.8055013020833357
2016-07-07 17:00:00,-0.6593335469563826
2016-07-07 17:15:00,-0.6591644287109375
2016-07-07 17:30:00,-0.659332275390625
2016-07-07 17:45:00,-0.5125020345052107
2016-07-07 18:00:00,-0.439666748046875
2016-07-07 18:15:00,-0.4393323262532576
2016-07-07 18:30:00,-0.4396680196126326
2016-07-07 18:45:00,-0.292999267578125
2016-07-07 19:00:00,-0.21950022379557055
2016-07-07 19:15:00,-0.3661664326985701
2016-07-07 19:30:00,-0.29283396402994555
2016-07-07 19:45:00,-0.21983210245767992
2016-07-07 20:00:00,-0.21966679890950758
2016-07-07 20:15:00,-0.21950149536132812
2016-07-07 20:30:00,-0.21983210245767282
2016-07-07 20:45:00,-0.21999994913736742
2016-07-07 21:00:00,-0.36599985758463305
2016-07-07 21:15:00,-0.14633305867513258
2016-07-07 21:30:00,-0.29333241780599195
2016-07-07 21:45:00,-0.14666620890299242
2016-07-07 22:00:00,-0.2926686604817732
2016-07-07 22:15:00,-0.14633433024088305
2016-07-07 22:30:00,-0.29333241780598485
2016-07-07 22:45:00,-0.14666620890299242
2016-07-07 23:00:00,0.0
2016-07-07 23:15:00,-0.14633433024089726
2016-07-07 23:30:00,-0.21949895222982718
2016-07-07 23:45:00,-0.0731658935546946
2016-07-08 00:00:00,-0.14633433024087594
2016-07-08 00:15:00,-0.21983464558919508
2016-07-08 00:30:00,-0.073333740234375
2016-07-08 00:45:00,0.0
2016-07-08 01:00:00,0.0
2016-07-08 01:15:00,-0.14666493733724195
2016-07-08 01:30:00,-0.21966679890950047
2016-07-08 01:45:00,-0.07316716512043797
2016-07-08 02:00:00,0.0
2016-07-08 02:15:00,-0.1463317871093821
2016-07-08 02:30:00,-0.2198333740234375
2016-07-08 02:45:00,-0.073333740234375
2016-07-08 03:00:00,0.0
2016-07-08 03:15:00,0.0
2016-07-08 03:30:00,-0.14666748046875
2016-07-08 03:45:00,-0.21966552734375
