date,trend
2016-07-04 00:15:00,37.82759863348165
2016-07-04 00:30:00,37.82654603499549
2016-07-04 00:45:00,37.82549348648075
2016-07-04 01:00:00,37.82444098793637
2016-07-04 01:15:00,37.823388539361275
2016-07-04 01:30:00,37.82233614075441
2016-07-04 01:45:00,37.8212837921147
2016-07-04 02:00:00,37.82023149344107
2016-07-04 02:15:00,37.819179244732474
2016-07-04 02:30:00,37.81812704598783
2016-07-04 02:45:00,37.817074897206076
2016-07-04 03:00:00,37.81602279838615
2016-07-04 03:15:00,37.81497074952698
2016-07-04 03:30:00,37.813918750627494
2016-07-04 03:45:00,37.81286680168664
2016-07-04 04:00:00,37.81181490270334
2016-07-04 04:15:00,37.81076305367654
2016-07-04 04:30:00,37.809711254605155
2016-07-04 04:45:00,37.80865950548813
2016-07-04 05:00:00,37.8076078063244
2016-07-04 05:15:00,37.806556157112894
2016-07-04 05:30:00,37.805504557852544
2016-07-04 05:45:00,37.80445300854229
2016-07-04 06:00:00,37.803401509181064
2016-07-04 06:15:00,37.80235005976779
2016-07-04 06:30:00,37.80129866030141
2016-07-04 06:45:00,37.80024731078086
2016-07-04 07:00:00,37.79919601120507
2016-07-04 07:15:00,37.79814476157297
2016-07-04 07:30:00,37.7970935618835
2016-07-04 07:45:00,37.79604241213559
2016-07-04 08:00:00,37.79499131232817
2016-07-04 08:15:00,37.79394026246018
2016-07-04 08:30:00,37.79288926253056
2016-07-04 08:45:00,37.79183831253822
2016-07-04 09:00:00,37.79078741248211
2016-07-04 09:15:00,37.78973656236116
2016-07-04 09:30:00,37.78868576217432
2016-07-04 09:45:00,37.78763501192049
2016-07-04 10:00:00,37.78658431159863
2016-07-04 10:15:00,37.785533661207666
2016-07-04 10:30:00,37.784483060746524
2016-07-04 10:45:00,37.783432510214155
2016-07-04 11:00:00,37.78238200960947
2016-07-04 11:15:00,37.78133155893142
2016-07-04 11:30:00,37.78028115817893
2016-07-04 11:45:00,37.77923080735094
2016-07-04 12:00:00,37.77818050644638
2016-07-04 12:15:00,37.77713025546418
2016-07-04 12:30:00,37.77608005440328
2016-07-04 12:45:00,37.775029903262606
2016-07-04 13:00:00,37.7739798020411
2016-07-04 13:15:00,37.77292975073769
2016-07-04 13:30:00,37.77187974935131
2016-07-04 13:45:00,37.770829797880886
2016-07-04 14:00:00,37.76977989632537
2016-07-04 14:15:00,37.76873004468368
2016-07-04 14:30:00,37.767680242954754
2016-07-04 14:45:00,37.76663049113753
2016-07-04 15:00:00,37.76558078923094
2016-07-04 15:15:00,37.76453113723391
2016-07-04 15:30:00,37.76348153514538
2016-07-04 15:45:00,37.76243198296428
2016-07-04 16:00:00,37.76138248068955
2016-07-04 16:15:00,37.76033302832011
2016-07-04 16:30:00,37.75928362585491
2016-07-04 16:45:00,37.75823427329288
2016-07-04 17:00:00,37.75718497063294
2016-07-04 17:15:00,37.75613571787404
2016-07-04 17:30:00,37.7550865150151
2016-07-04 17:45:00,37.754037362055065
2016-07-04 18:00:00,37.752988258992865
2016-07-04 18:15:00,37.751939205827426
2016-07-04 18:30:00,37.75089020255769
2016-07-04 18:45:00,37.74984124918259
2016-07-04 19:00:00,37.748792345701055
2016-07-04 19:15:00,37.74774349211202
2016-07-04 19:30:00,37.74669468841442
2016-07-04 19:45:00,37.74564593460719
2016-07-04 20:00:00,37.744597230689266
2016-07-04 20:15:00,37.74354857665957
2016-07-04 20:30:00,37.742499972517045
2016-07-04 20:45:00,37.74145141826062
2016-07-04 21:00:00,37.74040291388923
2016-07-04 21:15:00,37.73935445940181
2016-07-04 21:30:00,37.73830605479729
2016-07-04 21:45:00,37.73725770007461
2016-07-04 22:00:00,37.7362093952327
2016-07-04 22:15:00,37.735161140270485
2016-07-04 22:30:00,37.734112935186914
2016-07-04 22:45:00,37.733064779980914
2016-07-04 23:00:00,37.73201667465141
2016-07-04 23:15:00,37.73096861919735
2016-07-04 23:30:00,37.72992061361766
2016-07-04 23:45:00,37.72887265791127
2016-07-05 00:00:00,37.72782475207711
2016-07-05 00:15:00,37.72677689611413
2016-07-05 00:30:00,37.725729090021254
2016-07-05 00:45:00,37.72468133379742
2016-07-05 01:00:00,37.72363362744155
2016-07-05 01:15:00,37.722585970952586
2016-07-05 01:30:00,37.72153836432946
2016-07-05 01:45:00,37.72049080757111
2016-07-05 02:00:00,37.71944330067646
2016-07-05 02:15:00,37.71839584364445
2016-07-05 02:30:00,37.71734843647402
2016-07-05 02:45:00,37.71630107916408
2016-07-05 03:00:00,37.71525377171359
2016-07-05 03:15:00,37.71420651412148
2016-07-05 03:30:00,37.713159306386665
2016-07-05 03:45:00,37.71211214850809
2016-07-05 04:00:00,37.71106504048469
2016-07-05 04:15:00,37.7100179823154
2016-07-05 04:30:00,37.70897097399914
2016-07-05 04:45:00,37.707924015534864
2016-07-05 05:00:00,37.70687710692149
2016-07-05 05:15:00,37.70583024815796
2016-07-05 05:30:00,37.7047834392432
2016-07-05 05:45:00,37.703736680176156
2016-07-05 06:00:00,37.702689970955745
2016-07-05 06:15:00,37.70164331158091
2016-07-05 06:30:00,37.70059670205058
2016-07-05 06:45:00,37.6995501423637
2016-07-05 07:00:00,37.69850363251919
2016-07-05 07:15:00,37.69745717251599
2016-07-05 07:30:00,37.69641076235303
2016-07-05 07:45:00,37.69536440202925
2016-07-05 08:00:00,37.69431809154358
2016-07-05 08:15:00,37.69327183089494
2016-07-05 08:30:00,37.69222562008229
2016-07-05 08:45:00,37.691179459104546
2016-07-05 09:00:00,37.69013334796064
2016-07-05 09:15:00,37.68908728664952
2016-07-05 09:30:00,37.6880412751701
2016-07-05 09:45:00,37.68699531352133
2016-07-05 10:00:00,37.68594940170213
2016-07-05 10:15:00,37.68490353971145
2016-07-05 10:30:00,37.68385772754821
2016-07-05 10:45:00,37.68281196521134
2016-07-05 11:00:00,37.68176625269979
2016-07-05 11:15:00,37.680720590012484
2016-07-05 11:30:00,37.67967497714835
2016-07-05 11:45:00,37.67862941410633
2016-07-05 12:00:00,37.67758390088536
2016-07-05 12:15:00,37.67653843748437
2016-07-05 12:30:00,37.675493023902284
2016-07-05 12:45:00,37.67444766013804
2016-07-05 13:00:00,37.673402346190585
2016-07-05 13:15:00,37.67235708205884
2016-07-05 13:30:00,37.671311867741736
2016-07-05 13:45:00,37.67026670323822
2016-07-05 14:00:00,37.66922158854721
2016-07-05 14:15:00,37.66817652366765
2016-07-05 14:30:00,37.667131508598466
2016-07-05 14:45:00,37.6660865433386
2016-07-05 15:00:00,37.66504162788698
2016-07-05 15:15:00,37.66399676224253
2016-07-05 15:30:00,37.662951946404206
2016-07-05 15:45:00,37.661907180370925
2016-07-05 16:00:00,37.66086246414163
2016-07-05 16:15:00,37.65981779771524
2016-07-05 16:30:00,37.65877318109071
2016-07-05 16:45:00,37.65772861426695
2016-07-05 17:00:00,37.65668409724291
2016-07-05 17:15:00,37.65563963001752
2016-07-05 17:30:00,37.65459521258971
2016-07-05 17:45:00,37.65355084495841
2016-07-05 18:00:00,37.65250652712257
2016-07-05 18:15:00,37.6514622590811
2016-07-05 18:30:00,37.65041804083295
2016-07-05 18:45:00,37.649373872377055
2016-07-05 19:00:00,37.64832975371234
2016-07-05 19:15:00,37.64728568483774
2016-07-05 19:30:00,37.646241665752186
2016-07-05 19:45:00,37.64519769645462
2016-07-05 20:00:00,37.64415377694397
2016-07-05 20:15:00,37.64310990721917
2016-07-05 20:30:00,37.642066087279154
2016-07-05 20:45:00,37.641022317122854
2016-07-05 21:00:00,37.63997859674921
2016-07-05 21:15:00,37.63893492615714
2016-07-05 21:30:00,37.6378913053456
2016-07-05 21:45:00,37.6368477343135
2016-07-05 22:00:00,37.63580421305979
2016-07-05 22:15:00,37.6347607415834
2016-07-05 22:30:00,37.63371731988325
2016-07-05 22:45:00,37.6326739479583
2016-07-05 23:00:00,37.63163062580746
2016-07-05 23:15:00,37.630587353429675
2016-07-05 23:30:00,37.62954413082388
2016-07-05 23:45:00,37.628500957989
2016-07-06 00:00:00,37.62745783492397
2016-07-06 00:15:00,37.62641476162773
2016-07-06 00:30:00,37.62537173809921
2016-07-06 00:45:00,37.62432876433734
2016-07-06 01:00:00,37.623285840341055
2016-07-06 01:15:00,37.6222429661093
2016-07-06 01:30:00,37.62120014164099
2016-07-06 01:45:00,37.62015736693507
2016-07-06 02:00:00,37.619114641990464
2016-07-06 02:15:00,37.61807196680612
2016-07-06 02:30:00,37.61702934138096
2016-07-06 02:45:00,37.61598676571392
2016-07-06 03:00:00,37.61494423980394
2016-07-06 03:15:00,37.61390176364994
2016-07-06 03:30:00,37.61285933725087
2016-07-06 03:45:00,37.61181696060565
2016-07-06 04:00:00,37.61077463371322
2016-07-06 04:15:00,37.609732356572515
2016-07-06 04:30:00,37.608690129182456
2016-07-06 04:45:00,37.60764795154199
2016-07-06 05:00:00,37.60660582365006
2016-07-06 05:15:00,37.60556374550557
2016-07-06 05:30:00,37.604521717107474
2016-07-06 05:45:00,37.6034797384547
2016-07-06 06:00:00,37.60243780954618
2016-07-06 06:15:00,37.60139593038085
2016-07-06 06:30:00,37.60035410095765
2016-07-06 06:45:00,37.599312321275505
2016-07-06 07:00:00,37.59827059133335
2016-07-06 07:15:00,37.59722891113012
2016-07-06 07:30:00,37.59618728066474
2016-07-06 07:45:00,37.59514569993616
2016-07-06 08:00:00,37.5941041689433
2016-07-06 08:15:00,37.5930626876851
2016-07-06 08:30:00,37.59202125616049
2016-07-06 08:45:00,37.59097987436841
2016-07-06 09:00:00,37.58993854230778
2016-07-06 09:15:00,37.58889725997754
2016-07-06 09:30:00,37.58785602737664
2016-07-06 09:45:00,37.586814844503984
2016-07-06 10:00:00,37.58577371135853
2016-07-06 10:15:00,37.5847326279392
2016-07-06 10:30:00,37.583691594244925
2016-07-06 10:45:00,37.58265061027464
2016-07-06 11:00:00,37.58160967602729
2016-07-06 11:15:00,37.5805687915018
2016-07-06 11:30:00,37.57952795669709
2016-07-06 11:45:00,37.57848717161212
2016-07-06 12:00:00,37.57744643624581
2016-07-06 12:15:00,37.57640575059709
2016-07-06 12:30:00,37.57536511466489
2016-07-06 12:45:00,37.57432452844816
2016-07-06 13:00:00,37.57328399194582
2016-07-06 13:15:00,37.57224350515681
2016-07-06 13:30:00,37.57120306808007
2016-07-06 13:45:00,37.57016268071451
2016-07-06 14:00:00,37.569122343059085
2016-07-06 14:15:00,37.568082055112725
2016-07-06 14:30:00,37.56704181687436
2016-07-06 14:45:00,37.56600162834292
2016-07-06 15:00:00,37.56496148951734
2016-07-06 15:15:00,37.56392140039655
2016-07-06 15:30:00,37.5628813609795
2016-07-06 15:45:00,37.56184137126511
2016-07-06 16:00:00,37.560801431252315
2016-07-06 16:15:00,37.55976154094005
2016-07-06 16:30:00,37.558721700327254
2016-07-06 16:45:00,37.55768190941285
2016-07-06 17:00:00,37.55664216819577
2016-07-06 17:15:00,37.55560247667496
2016-07-06 17:30:00,37.55456283484935
2016-07-06 17:45:00,37.553523242717866
2016-07-06 18:00:00,37.55248370027945
2016-07-06 18:15:00,37.55144420753303
2016-07-06 18:30:00,37.55040476447754
2016-07-06 18:45:00,37.54936537111191
2016-07-06 19:00:00,37.54832602743509
2016-07-06 19:15:00,37.54728673344599
2016-07-06 19:30:00,37.54624748914356
2016-07-06 19:45:00,37.54520829452673
2016-07-06 20:00:00,37.544169149594424
2016-07-06 20:15:00,37.543130054345596
2016-07-06 20:30:00,37.54209100877916
2016-07-06 20:45:00,37.541052012894056
2016-07-06 21:00:00,37.54001306668922
2016-07-06 21:15:00,37.538974170163584
2016-07-06 21:30:00,37.53793532331608
2016-07-06 21:45:00,37.53689652614564
2016-07-06 22:00:00,37.5358577786512
2016-07-06 22:15:00,37.534819080831696
2016-07-06 22:30:00,37.53378043268606
2016-07-06 22:45:00,37.532741834213226
2016-07-06 23:00:00,37.53170328541212
2016-07-06 23:15:00,37.53066478628168
2016-07-06 23:30:00,37.529626336820854
2016-07-06 23:45:00,37.528587937028554
2016-07-07 00:00:00,37.52754958690372
2016-07-07 00:15:00,37.52651128644529
2016-07-07 00:30:00,37.52547303565219
2016-07-07 00:45:00,37.52443483452337
2016-07-07 01:00:00,37.52339668305774
2016-07-07 01:15:00,37.52235858125425
2016-07-07 01:30:00,37.52132052911183
2016-07-07 01:45:00,37.520282526629416
2016-07-07 02:00:00,37.51924457380593
2016-07-07 02:15:00,37.51820667064032
2016-07-07 02:30:00,37.517168817131505
2016-07-07 02:45:00,37.51613101327843
2016-07-07 03:00:00,37.51509325908003
2016-07-07 03:15:00,37.514055554535226
2016-07-07 03:30:00,37.51301789964297
2016-07-07 03:45:00,37.51198029440217
2016-07-07 04:00:00,37.510942738811785
2016-07-07 04:15:00,37.50990523287073
2016-07-07 04:30:00,37.50886777657795
2016-07-07 04:45:00,37.50783036993237
2016-07-07 05:00:00,37.50679301293293
2016-07-07 05:15:00,37.505755705578565
2016-07-07 05:30:00,37.5047184478682
2016-07-07 05:45:00,37.50368123980078
2016-07-07 06:00:00,37.50264408137522
2016-07-07 06:15:00,37.50160697259047
2016-07-07 06:30:00,37.50056991344547
2016-07-07 06:45:00,37.49953290393913
2016-07-07 07:00:00,37.4984959440704
2016-07-07 07:15:00,37.497459033838204
2016-07-07 07:30:00,37.496422173241484
2016-07-07 07:45:00,37.49538536227917
2016-07-07 08:00:00,37.494348600950204
2016-07-07 08:15:00,37.493311889253505
2016-07-07 08:30:00,37.49227522718801
2016-07-07 08:45:00,37.49123861475265
2016-07-07 09:00:00,37.490202051946376
2016-07-07 09:15:00,37.489165538768106
2016-07-07 09:30:00,37.488129075216776
2016-07-07 09:45:00,37.487092661291314
2016-07-07 10:00:00,37.48605629699067
2016-07-07 10:15:00,37.48501998231376
2016-07-07 10:30:00,37.48398371725953
2016-07-07 10:45:00,37.4829475018269
2016-07-07 11:00:00,37.48191133601482
2016-07-07 11:15:00,37.48087521982221
2016-07-07 11:30:00,37.47983915324801
2016-07-07 11:45:00,37.47880313629115
2016-07-07 12:00:00,37.477767168950564
2016-07-07 12:15:00,37.476731251225196
2016-07-07 12:30:00,37.475695383113965
2016-07-07 12:45:00,37.474659564615806
2016-07-07 13:00:00,37.473623795729665
2016-07-07 13:15:00,37.472588076454464
2016-07-07 13:30:00,37.47155240678914
2016-07-07 13:45:00,37.470516786732624
2016-07-07 14:00:00,37.46948121628385
2016-07-07 14:15:00,37.46844569544176
2016-07-07 14:30:00,37.467410224205274
2016-07-07 14:45:00,37.466374802573334
2016-07-07 15:00:00,37.465339430544866
2016-07-07 15:15:00,37.46430410811882
2016-07-07 15:30:00,37.46326883529411
2016-07-07 15:45:00,37.46223361206968
2016-07-07 16:00:00,37.46119843844446
2016-07-07 16:15:00,37.46016331441739
2016-07-07 16:30:00,37.4591282399874
2016-07-07 16:45:00,37.45809321515342
2016-07-07 17:00:00,37.45705823991438
2016-07-07 17:15:00,37.456023314269224
2016-07-07 17:30:00,37.45498843821688
2016-07-07 17:45:00,37.453953611756276
2016-07-07 18:00:00,37.45291883488636
2016-07-07 18:15:00,37.451884107606055
2016-07-07 18:30:00,37.45084942991429
2016-07-07 18:45:00,37.449814801810014
2016-07-07 19:00:00,37.44878022329215
2016-07-07 19:15:00,37.447745694359625
2016-07-07 19:30:00,37.44671121501138
2016-07-07 19:45:00,37.44567678524636
2016-07-07 20:00:00,37.44464240506348
2016-07-07 20:15:00,37.443608074461686
2016-07-07 20:30:00,37.4425737934399
2016-07-07 20:45:00,37.44153956199707
2016-07-07 21:00:00,37.44050538013211
2016-07-07 21:15:00,37.439471247843976
2016-07-07 21:30:00,37.43843716513158
2016-07-07 21:45:00,37.437403131993875
2016-07-07 22:00:00,37.43636914842978
2016-07-07 22:15:00,37.43533521443823
