date,component_1,component_2
2016-07-01 10:00:00,38.82864668376905,0.0
2016-07-01 10:15:00,38.82864668376905,0.0
2016-07-01 10:30:00,38.82864668376905,0.0
2016-07-01 10:45:00,38.82864668376905,0.0
2016-07-01 11:00:00,38.82864668376905,0.0
2016-07-01 11:15:00,38.82864668376905,0.0
2016-07-01 11:30:00,38.5182273894662,0.0
2016-07-01 11:45:00,38.5182273894662,0.0
2016-07-01 12:00:00,38.5182273894662,0.0
2016-07-01 12:15:00,38.5182273894662,0.0
2016-07-01 12:30:00,37.89668208250464,0.0
2016-07-01 12:45:00,37.58555337244764,0.0
2016-07-01 13:00:00,37.58555337244764,0.0
2016-07-01 13:15:00,37.89668208250464,0.0
2016-07-01 13:30:00,37.89668208250464,0.0
2016-07-01 13:45:00,37.89668208250464,0.0
2016-07-01 14:00:00,37.89668208250464,0.0
2016-07-01 14:15:00,37.89668208250464,0.0
2016-07-01 14:30:00,37.89668208250464,0.0
2016-07-01 14:45:00,37.89668208250464,0.0
2016-07-01 15:00:00,37.89668208250464,0.0
2016-07-01 15:15:00,37.89668208250464,0.0
2016-07-01 15:30:00,37.89668208250464,0.0
2016-07-01 15:45:00,37.89668208250464,0.0
2016-07-01 16:00:00,37.89668208250464,0.0
2016-07-01 16:15:00,37.58626009080348,0.0
2016-07-01 16:30:00,37.58626009080348,0.0
2016-07-01 16:45:00,37.58626009080348,0.0
2016-07-01 17:00:00,37.58626009080348,0.0
2016-07-01 17:15:00,37.58626009080348,0.0
2016-07-01 17:30:00,37.58626009080348,0.0
2016-07-01 17:45:00,37.58626009080348,0.0
2016-07-01 18:00:00,37.58626009080348,0.0
2016-07-01 18:15:00,37.58626009080348,0.0
2016-07-01 18:30:00,37.27513407814478,0.0
2016-07-01 18:45:00,36.964008065486084,0.0
2016-07-01 19:00:00,36.964008065486084,0.0
2016-07-01 19:15:00,36.964008065486084,0.0
2016-07-01 19:30:00,36.964008065486084,0.0
2016-07-01 19:45:00,36.964008065486084,0.0
2016-07-01 20:00:00,36.964008065486084,0.0
2016-07-01 20:15:00,36.964008065486084,0.0
2016-07-01 20:30:00,36.964008065486084,0.0
2016-07-01 20:45:00,36.964008065486084,0.0
2016-07-01 21:00:00,36.34316677948206,0.0
2016-07-01 21:15:00,36.34316677948206,0.0
2016-07-01 21:30:00,36.34316677948206,0.0
2016-07-01 21:45:00,36.65358607378492,0.0
2016-07-01 22:00:00,36.65358607378492,0.0
2016-07-01 22:15:00,36.65358607378492,0.0
2016-07-01 22:30:00,36.65358607378492,0.0
2016-07-01 22:45:00,36.65358607378492,0.0
2016-07-01 23:00:00,36.65358607378492,0.0
2016-07-01 23:15:00,36.65358607378492,0.0
2016-07-01 23:30:00,36.65358607378492,0.0
2016-07-01 23:45:00,36.65358607378492,0.0
2016-07-02 00:00:00,36.65358607378492,0.0
2016-07-02 00:15:00,36.65358607378492,0.0
2016-07-02 00:30:00,36.65358607378492,0.0
2016-07-02 00:45:00,36.96471478384192,0.0
2016-07-02 01:00:00,37.27513407814478,0.0
2016-07-02 01:15:00,37.27513407814478,0.0
2016-07-02 01:30:00,37.27513407814478,0.0
2016-07-02 01:45:00,36.964008065486084,0.0
2016-07-02 02:00:00,36.964008065486084,0.0
2016-07-02 02:15:00,36.65358607378492,0.0
2016-07-02 02:30:00,36.34316677948206,0.0
2016-07-02 02:45:00,36.34316677948206,0.0
2016-07-02 03:00:00,36.34316677948206,0.0
2016-07-02 03:15:00,36.34316677948206,0.0
2016-07-02 03:30:00,36.34316677948206,0.0
2016-07-02 03:45:00,36.34316677948206,0.0
2016-07-02 04:00:00,36.34316677948206,0.0
2016-07-02 04:15:00,36.65358607378492,0.0
2016-07-02 04:30:00,36.65358607378492,0.0
2016-07-02 04:45:00,36.65358607378492,0.0
2016-07-02 05:00:00,36.65358607378492,0.0
2016-07-02 05:15:00,36.65358607378492,0.0
2016-07-02 05:30:00,36.65358607378492,0.0
2016-07-02 05:45:00,36.65358607378492,0.0
2016-07-02 06:00:00,36.65358607378492,0.0
2016-07-02 06:15:00,36.65358607378492,0.0
2016-07-02 06:30:00,36.65358607378492,0.0
2016-07-02 06:45:00,36.65358607378492,0.0
2016-07-02 07:00:00,36.65358607378492,0.0
2016-07-02 07:15:00,36.03204076682336,0.0
2016-07-02 07:30:00,36.03204076682336,0.0
2016-07-02 07:45:00,36.03204076682336,0.0
2016-07-02 08:00:00,36.03204076682336,0.0
2016-07-02 08:15:00,36.03204076682336,0.0
2016-07-02 08:30:00,36.03204076682336,0.0
2016-07-02 08:45:00,36.342460061126246,0.0
2016-07-02 09:00:00,36.342460061126246,0.0
2016-07-02 09:15:00,36.342460061126246,0.0
2016-07-02 09:30:00,36.342460061126246,0.0
2016-07-02 09:45:00,36.65358607378492,0.0
2016-07-02 10:00:00,36.65358607378492,0.0
2016-07-02 10:15:00,36.65358607378492,0.0
2016-07-02 10:30:00,36.65358607378492,0.0
2016-07-02 10:45:00,36.65358607378492,0.0
2016-07-02 11:00:00,36.65358607378492,0.0
2016-07-02 11:15:00,36.65358607378492,0.0
2016-07-02 11:30:00,36.96471478384192,0.0
2016-07-02 11:45:00,37.27513407814478,0.0
2016-07-02 12:00:00,36.964008065486084,0.0
2016-07-02 12:15:00,36.964008065486084,0.0
2016-07-02 12:30:00,37.27513407814478,0.0
2016-07-02 12:45:00,37.27513407814478,0.0
2016-07-02 13:00:00,37.27513407814478,0.0
2016-07-02 13:15:00,37.27513407814478,0.0
2016-07-02 13:30:00,37.27513407814478,0.0
2016-07-02 13:45:00,37.27513407814478,0.0
2016-07-02 14:00:00,37.58626009080348,0.0
2016-07-02 14:15:00,37.89668208250464,0.0
2016-07-02 14:30:00,37.89668208250464,0.0
2016-07-02 14:45:00,38.5182273894662,0.0
2016-07-02 15:00:00,38.82864668376905,0.0
2016-07-02 15:15:00,38.82864668376905,0.0
2016-07-02 15:30:00,38.82864668376905,0.0
2016-07-02 15:45:00,39.13977539382604,0.0
2016-07-02 16:00:00,39.13977539382604,0.0
2016-07-02 16:15:00,39.13977539382604,0.0
2016-07-02 16:30:00,39.45019468812891,0.0
2016-07-02 16:45:00,39.7613207007876,0.0
2016-07-02 17:00:00,39.7613207007876,0.0
2016-07-02 17:15:00,40.07173999509046,0.0
2016-07-02 17:30:00,40.07173999509046,0.0
2016-07-02 17:45:00,40.38216198679162,0.0
2016-07-02 18:00:00,40.38216198679162,0.0
2016-07-02 18:15:00,40.69328799945032,0.0
2016-07-02 18:30:00,40.69328799945032,0.0
2016-07-02 18:45:00,40.69328799945032,0.0
2016-07-02 19:00:00,40.69328799945032,0.0
2016-07-02 19:15:00,41.00370729375317,0.0
2016-07-02 19:30:00,41.31412658805604,0.0
2016-07-02 19:45:00,41.625255298113025,0.0
2016-07-02 20:00:00,41.93638131077172,0.0
2016-07-02 20:15:00,41.93638131077172,0.0
2016-07-02 20:30:00,41.93638131077172,0.0
2016-07-02 20:45:00,41.625255298113025,0.0
2016-07-02 21:00:00,41.31412658805604,0.0
2016-07-02 21:15:00,40.69328799945032,0.0
2016-07-02 21:30:00,40.07173999509046,0.0
2016-07-02 21:45:00,40.07173999509046,0.0
2016-07-02 22:00:00,39.45019468812891,0.0
2016-07-02 22:15:00,39.45019468812891,0.0
2016-07-02 22:30:00,39.13906867547021,0.0
2016-07-02 22:45:00,38.82864668376905,0.0
2016-07-02 23:00:00,38.5182273894662,0.0
2016-07-02 23:15:00,38.5182273894662,0.0
2016-07-02 23:30:00,38.5182273894662,0.0
2016-07-02 23:45:00,38.5182273894662,0.0
2016-07-03 00:00:00,39.13906867547021,0.0
2016-07-03 00:15:00,39.13906867547021,0.0
2016-07-03 00:30:00,39.7613207007876,0.0
2016-07-03 00:45:00,39.7613207007876,0.0
2016-07-03 01:00:00,40.38216198679162,0.0
2016-07-03 01:15:00,40.38216198679162,0.0
2016-07-03 01:30:00,40.38216198679162,0.0
2016-07-03 01:45:00,40.38216198679162,0.0
2016-07-03 02:00:00,40.38216198679162,0.0
2016-07-03 02:15:00,40.38216198679162,0.0
2016-07-03 02:30:00,40.38216198679162,0.0
2016-07-03 02:45:00,40.38216198679162,0.0
2016-07-03 03:00:00,40.38216198679162,0.0
2016-07-03 03:15:00,39.7613207007876,0.0
2016-07-03 03:30:00,39.7613207007876,0.0
2016-07-03 03:45:00,39.7613207007876,0.0
2016-07-03 04:00:00,39.7613207007876,0.0
2016-07-03 04:15:00,39.7613207007876,0.0
2016-07-03 04:30:00,39.7613207007876,0.0
2016-07-03 04:45:00,39.7613207007876,0.0
2016-07-03 05:00:00,39.7613207007876,0.0
2016-07-03 05:15:00,39.7613207007876,0.0
2016-07-03 05:30:00,39.7613207007876,0.0
2016-07-03 05:45:00,39.7613207007876,0.0
2016-07-03 06:00:00,39.45019468812891,0.0
2016-07-03 06:15:00,39.45019468812891,0.0
2016-07-03 06:30:00,39.13906867547021,0.0
2016-07-03 06:45:00,39.13906867547021,0.0
2016-07-03 07:00:00,39.13906867547021,0.0
2016-07-03 07:15:00,38.82864668376905,0.0
2016-07-03 07:30:00,38.82864668376905,0.0
2016-07-03 07:45:00,38.5182273894662,0.0
2016-07-03 08:00:00,38.5182273894662,0.0
2016-07-03 08:15:00,38.82864668376905,0.0
2016-07-03 08:30:00,39.13906867547021,0.0
2016-07-03 08:45:00,39.45019468812891,0.0
2016-07-03 09:00:00,39.7613207007876,0.0
2016-07-03 09:15:00,39.7613207007876,0.0
2016-07-03 09:30:00,40.38216198679162,0.0
2016-07-03 09:45:00,40.38216198679162,0.0
2016-07-03 10:00:00,40.69258128109448,0.0
2016-07-03 10:15:00,41.31483600381017,0.0
2016-07-03 10:30:00,41.625255298113025,0.0
2016-07-03 10:45:00,41.93638131077172,0.0
2016-07-03 11:00:00,41.93638131077172,0.0
2016-07-03 11:15:00,42.55722259677575,0.0
2016-07-03 11:30:00,43.179474622093124,0.0
2016-07-03 11:45:00,43.80031590809716,0.0
2016-07-03 12:00:00,44.42257063081284,0.0
2016-07-03 12:15:00,44.7329899251157,0.0
2016-07-03 12:30:00,44.7329899251157,0.0
2016-07-03 12:45:00,44.7329899251157,0.0
2016-07-03 13:00:00,44.42257063081284,0.0
2016-07-03 13:15:00,44.42257063081284,0.0
2016-07-03 13:30:00,44.42257063081284,0.0
2016-07-03 13:45:00,44.42257063081284,0.0
2016-07-03 14:00:00,44.42257063081284,0.0
2016-07-03 14:15:00,44.42257063081284,0.0
2016-07-03 14:30:00,44.42257063081284,0.0
2016-07-03 14:45:00,44.42257063081284,0.0
2016-07-03 15:00:00,44.42257063081284,0.0
2016-07-03 15:15:00,44.7329899251157,0.0
2016-07-03 15:30:00,45.354535232077254,0.0
2016-07-03 15:45:00,45.66495722377842,0.0
2016-07-03 16:00:00,45.976080539038804,0.0
2016-07-03 16:15:00,46.28650253073997,0.0
2016-07-03 16:30:00,46.28650253073997,0.0
2016-07-03 16:45:00,46.28650253073997,0.0
2016-07-03 17:00:00,46.28650253073997,0.0
2016-07-03 17:15:00,46.28650253073997,0.0
2016-07-03 17:30:00,46.596924522441135,0.0
2016-07-03 17:45:00,46.596924522441135,0.0
2016-07-03 18:00:00,46.596924522441135,0.0
2016-07-03 18:15:00,46.596924522441135,0.0
2016-07-03 18:30:00,46.596924522441135,0.0
2016-07-03 18:45:00,46.596924522441135,0.0
2016-07-03 19:00:00,46.596924522441135,0.0
2016-07-03 19:15:00,46.596924522441135,0.0
2016-07-03 19:30:00,45.976080539038804,0.0
2016-07-03 19:45:00,45.66495722377842,0.0
2016-07-03 20:00:00,45.043409219418564,0.0
2016-07-03 20:15:00,44.11144192075585,0.0
2016-07-03 20:30:00,43.48989661379429,0.0
2016-07-03 20:45:00,43.48989661379429,0.0
2016-07-03 21:00:00,43.48989661379429,0.0
2016-07-03 21:15:00,42.86834860943444,0.0
2016-07-03 21:30:00,42.86834860943444,0.0
2016-07-03 21:45:00,42.24680060507458,0.0
2016-07-03 22:00:00,42.24680060507458,0.0
2016-07-03 22:15:00,42.24680060507458,0.0
2016-07-03 22:30:00,41.625255298113025,0.0
2016-07-03 22:45:00,41.625255298113025,0.0
2016-07-03 23:00:00,41.625255298113025,0.0
2016-07-03 23:15:00,41.625255298113025,0.0
2016-07-03 23:30:00,41.625255298113025,0.0
2016-07-03 23:45:00,41.00370729375317,0.0
2016-07-04 00:00:00,41.00370729375317,0.0
2016-07-04 00:15:00,40.38216198679162,0.0
2016-07-04 00:30:00,40.07173999509046,0.0
2016-07-04 00:45:00,40.07173999509046,0.0
2016-07-04 01:00:00,40.07173999509046,0.0
2016-07-04 01:15:00,40.07173999509046,0.0
2016-07-04 01:30:00,40.38286870514745,0.0
2016-07-04 01:45:00,40.69328799945032,0.0
2016-07-04 02:00:00,40.69328799945032,0.0
2016-07-04 02:15:00,40.69328799945032,0.0
2016-07-04 02:30:00,40.69328799945032,0.0
2016-07-04 02:45:00,40.69328799945032,0.0
2016-07-04 03:00:00,40.38286870514745,0.0
2016-07-04 03:15:00,40.38286870514745,0.0
2016-07-04 03:30:00,40.38286870514745,0.0
2016-07-04 03:45:00,40.38286870514745,0.0
2016-07-04 04:00:00,40.38286870514745,0.0
2016-07-04 04:15:00,40.38286870514745,0.0
2016-07-04 04:30:00,40.07173999509046,0.0
2016-07-04 04:45:00,40.07173999509046,0.0
2016-07-04 05:00:00,40.07173999509046,0.0
2016-07-04 05:15:00,40.07173999509046,0.0
2016-07-04 05:30:00,40.07173999509046,0.0
2016-07-04 05:45:00,39.7613207007876,0.0
2016-07-04 06:00:00,39.45019468812891,0.0
2016-07-04 06:15:00,39.45019468812891,0.0
2016-07-04 06:30:00,39.13977539382604,0.0
2016-07-04 06:45:00,39.13977539382604,0.0
2016-07-04 07:00:00,39.13977539382604,0.0
2016-07-04 07:15:00,39.13977539382604,0.0
2016-07-04 07:30:00,39.45019468812891,0.0
2016-07-04 07:45:00,39.45019468812891,0.0
2016-07-04 08:00:00,39.45019468812891,0.0
2016-07-04 08:15:00,39.45019468812891,0.0
2016-07-04 08:30:00,40.07173999509046,0.0
2016-07-04 08:45:00,40.38216198679162,0.0
2016-07-04 09:00:00,41.00370729375317,0.0
2016-07-04 09:15:00,41.625255298113025,0.0
2016-07-04 09:30:00,42.24680060507458,0.0
2016-07-04 09:45:00,43.179474622093124,0.0
2016-07-04 10:00:00,43.80031590809716,0.0
2016-07-04 10:15:00,44.42257063081284,0.0
2016-07-04 10:30:00,44.42257063081284,0.0
2016-07-04 10:45:00,44.7329899251157,0.0
2016-07-04 11:00:00,45.97537382068299,0.0
2016-07-04 11:15:00,47.529598539459684,0.0
2016-07-04 11:30:00,48.46156583812241,0.0
2016-07-04 11:45:00,49.39352774198852,0.0
2016-07-04 12:00:00,49.7046564520455,0.0
2016-07-04 12:15:00,50.326201759007056,0.0
2016-07-04 12:30:00,50.947752460765216,0.0
2016-07-04 12:45:00,51.258875776025604,0.0
2016-07-04 13:00:00,51.56929776772677,0.0
2016-07-04 13:15:00,52.501265066389486,0.0
2016-07-04 13:30:00,53.744355680312594,0.0
2016-07-04 13:45:00,54.36590638207074,0.0
2016-07-04 14:00:00,53.433939083408035,0.0
2016-07-04 14:15:00,52.811681663294046,0.0
2016-07-04 14:30:00,52.811681663294046,0.0
2016-07-04 14:45:00,52.811681663294046,0.0
2016-07-04 15:00:00,52.811681663294046,0.0
2016-07-04 15:15:00,52.811681663294046,0.0
2016-07-04 15:30:00,52.811681663294046,0.0
2016-07-04 15:45:00,52.190843074688324,0.0
2016-07-04 16:00:00,52.190843074688324,0.0
2016-07-04 16:15:00,51.258875776025604,0.0
2016-07-04 16:30:00,49.7046564520455,0.0
2016-07-04 16:45:00,49.083111145083954,0.0
2016-07-04 17:00:00,47.840015136364244,0.0
2016-07-04 17:15:00,47.52889182110385,0.0
2016-07-04 17:30:00,47.2184698294027,0.0
2016-07-04 17:45:00,46.908047837701524,0.0
2016-07-04 18:00:00,46.596924522441135,0.0
2016-07-04 18:15:00,46.596924522441135,0.0
2016-07-04 18:30:00,46.596924522441135,0.0
2016-07-04 18:45:00,46.596924522441135,0.0
2016-07-04 19:00:00,46.908047837701524,0.0
2016-07-04 19:15:00,46.908047837701524,0.0
2016-07-04 19:30:00,46.908047837701524,0.0
2016-07-04 19:45:00,46.28650253073997,0.0
2016-07-04 20:00:00,46.28650253073997,0.0
2016-07-04 20:15:00,45.97537382068299,0.0
2016-07-04 20:30:00,45.66495722377842,0.0
2016-07-04 20:45:00,45.354535232077254,0.0
2016-07-04 21:00:00,45.354535232077254,0.0
2016-07-04 21:15:00,44.7329899251157,0.0
2016-07-04 21:30:00,44.7329899251157,0.0
2016-07-04 21:45:00,44.7329899251157,0.0
2016-07-04 22:00:00,44.7329899251157,0.0
2016-07-04 22:15:00,44.7329899251157,0.0
2016-07-04 22:30:00,44.7329899251157,0.0
2016-07-04 22:45:00,44.7329899251157,0.0
2016-07-04 23:00:00,44.7329899251157,0.0
2016-07-04 23:15:00,44.7329899251157,0.0
2016-07-04 23:30:00,44.42257063081284,0.0
2016-07-04 23:45:00,44.42257063081284,0.0
2016-07-05 00:00:00,44.42257063081284,0.0
2016-07-05 00:15:00,43.80031590809716,0.0
2016-07-05 00:30:00,43.80031590809716,0.0
2016-07-05 00:45:00,43.80031590809716,0.0
2016-07-05 01:00:00,43.80031590809716,0.0
2016-07-05 01:15:00,43.80031590809716,0.0
2016-07-05 01:30:00,43.80031590809716,0.0
2016-07-05 01:45:00,43.80031590809716,0.0
2016-07-05 02:00:00,43.179474622093124,0.0
2016-07-05 02:15:00,42.86834860943444,0.0
2016-07-05 02:30:00,42.24680060507458,0.0
2016-07-05 02:45:00,41.625255298113025,0.0
2016-07-05 03:00:00,41.00370729375317,0.0
2016-07-05 03:15:00,40.69328799945032,0.0
2016-07-05 03:30:00,40.69328799945032,0.0
2016-07-05 03:45:00,40.69328799945032,0.0
2016-07-05 04:00:00,40.69328799945032,0.0
2016-07-05 04:15:00,40.69328799945032,0.0
2016-07-05 04:30:00,41.31412658805604,0.0
2016-07-05 04:45:00,41.31412658805604,0.0
2016-07-05 05:00:00,41.625255298113025,0.0
2016-07-05 05:15:00,41.93638131077172,0.0
2016-07-05 05:30:00,42.24680060507458,0.0
2016-07-05 05:45:00,42.55722259677575,0.0
2016-07-05 06:00:00,42.55722259677575,0.0
2016-07-05 06:15:00,43.179474622093124,0.0
2016-07-05 06:30:00,43.179474622093124,0.0
2016-07-05 06:45:00,43.80031590809716,0.0
2016-07-05 07:00:00,44.11144192075585,0.0
2016-07-05 07:15:00,44.11144192075585,0.0
2016-07-05 07:30:00,44.7329899251157,0.0
2016-07-05 07:45:00,44.7329899251157,0.0
2016-07-05 08:00:00,44.7329899251157,0.0
2016-07-05 08:15:00,44.42186121505871,0.0
2016-07-05 08:30:00,44.42186121505871,0.0
2016-07-05 08:45:00,44.42186121505871,0.0
2016-07-05 09:00:00,44.7329899251157,0.0
2016-07-05 09:15:00,45.043409219418564,0.0
2016-07-05 09:30:00,45.66495722377842,0.0
2016-07-05 09:45:00,46.596924522441135,0.0
2016-07-05 10:00:00,47.21917654775852,0.0
2016-07-05 10:15:00,47.840015136364244,0.0
2016-07-05 10:30:00,48.46156583812241,0.0
2016-07-05 10:45:00,48.7726891533828,0.0
2016-07-05 11:00:00,48.7726891533828,0.0
2016-07-05 11:15:00,48.7726891533828,0.0
2016-07-05 11:30:00,48.7726891533828,0.0
2016-07-05 11:45:00,48.46156583812241,0.0
2016-07-05 12:00:00,48.1504371280654,0.0
2016-07-05 12:15:00,47.2184698294027,0.0
2016-07-05 12:30:00,46.28650253073997,0.0
2016-07-05 12:45:00,45.66495722377842,0.0
2016-07-05 13:00:00,45.354535232077254,0.0
2016-07-05 13:15:00,45.043409219418564,0.0
2016-07-05 13:30:00,44.42257063081284,0.0
2016-07-05 13:45:00,44.11144192075585,0.0
2016-07-05 14:00:00,43.80031590809716,0.0
2016-07-05 14:15:00,43.80031590809716,0.0
2016-07-05 14:30:00,43.80031590809716,0.0
2016-07-05 14:45:00,43.80031590809716,0.0
2016-07-05 15:00:00,43.48989661379429,0.0
2016-07-05 15:15:00,43.80031590809716,0.0
2016-07-05 15:30:00,44.11144192075585,0.0
2016-07-05 15:45:00,44.7329899251157,0.0
2016-07-05 16:00:00,45.043409219418564,0.0
2016-07-05 16:15:00,45.66495722377842,0.0
2016-07-05 16:30:00,45.976080539038804,0.0
2016-07-05 16:45:00,46.28650253073997,0.0
2016-07-05 17:00:00,46.596924522441135,0.0
2016-07-05 17:15:00,46.908047837701524,0.0
2016-07-05 17:30:00,47.529598539459684,0.0
2016-07-05 17:45:00,47.529598539459684,0.0
2016-07-05 18:00:00,47.529598539459684,0.0
2016-07-05 18:15:00,47.529598539459684,0.0
2016-07-05 18:30:00,47.21917654775852,0.0
2016-07-05 18:45:00,47.21917654775852,0.0
2016-07-05 19:00:00,47.21917654775852,0.0
2016-07-05 19:15:00,47.21917654775852,0.0
2016-07-05 19:30:00,47.21917654775852,0.0
2016-07-05 19:45:00,47.21917654775852,0.0
2016-07-05 20:00:00,47.21917654775852,0.0
2016-07-05 20:15:00,47.21917654775852,0.0
2016-07-05 20:30:00,47.21917654775852,0.0
2016-07-05 20:45:00,47.21917654775852,0.0
2016-07-05 21:00:00,47.21917654775852,0.0
2016-07-05 21:15:00,47.21917654775852,0.0
2016-07-05 21:30:00,47.21917654775852,0.0
2016-07-05 21:45:00,46.908047837701524,0.0
2016-07-05 22:00:00,46.908047837701524,0.0
2016-07-05 22:15:00,46.908047837701524,0.0
2016-07-05 22:30:00,46.908047837701524,0.0
2016-07-05 22:45:00,46.908047837701524,0.0
2016-07-05 23:00:00,46.908047837701524,0.0
2016-07-05 23:15:00,46.908047837701524,0.0
2016-07-05 23:30:00,46.908047837701524,0.0
2016-07-05 23:45:00,46.908047837701524,0.0
2016-07-06 00:00:00,46.908047837701524,0.0
2016-07-06 00:15:00,46.908047837701524,0.0
2016-07-06 00:30:00,46.908047837701524,0.0
2016-07-06 00:45:00,46.908047837701524,0.0
2016-07-06 01:00:00,46.908047837701524,0.0
2016-07-06 01:15:00,46.908047837701524,0.0
2016-07-06 01:30:00,46.59763124079697,0.0
2016-07-06 01:45:00,46.59763124079697,0.0
2016-07-06 02:00:00,46.59763124079697,0.0
2016-07-06 02:15:00,46.59763124079697,0.0
2016-07-06 02:30:00,46.59763124079697,0.0
2016-07-06 02:45:00,46.59763124079697,0.0
2016-07-06 03:00:00,46.59763124079697,0.0
2016-07-06 03:15:00,46.28650253073997,0.0
2016-07-06 03:30:00,46.28650253073997,0.0
2016-07-06 03:45:00,46.28650253073997,0.0
2016-07-06 04:00:00,46.28650253073997,0.0
2016-07-06 04:15:00,46.28650253073997,0.0
2016-07-06 04:30:00,46.28650253073997,0.0
2016-07-06 04:45:00,46.28650253073997,0.0
2016-07-06 05:00:00,46.28650253073997,0.0
2016-07-06 05:15:00,46.28650253073997,0.0
2016-07-06 05:30:00,46.28650253073997,0.0
2016-07-06 05:45:00,46.28650253073997,0.0
2016-07-06 06:00:00,46.28650253073997,0.0
2016-07-06 06:15:00,46.28650253073997,0.0
2016-07-06 06:30:00,46.28650253073997,0.0
2016-07-06 06:45:00,46.28650253073997,0.0
2016-07-06 07:00:00,45.976080539038804,0.0
2016-07-06 07:15:00,45.66495722377842,0.0
2016-07-06 07:30:00,45.66495722377842,0.0
2016-07-06 07:45:00,45.66495722377842,0.0
2016-07-06 08:00:00,45.66495722377842,0.0
2016-07-06 08:15:00,45.66495722377842,0.0
2016-07-06 08:30:00,46.28650253073997,0.0
2016-07-06 08:45:00,46.28650253073997,0.0
2016-07-06 09:00:00,45.97537382068299,0.0
2016-07-06 09:15:00,45.97537382068299,0.0
2016-07-06 09:30:00,45.97537382068299,0.0
2016-07-06 09:45:00,45.97537382068299,0.0
2016-07-06 10:00:00,46.28650253073997,0.0
2016-07-06 10:15:00,46.908047837701524,0.0
2016-07-06 10:30:00,46.908047837701524,0.0
2016-07-06 10:45:00,46.908047837701524,0.0
2016-07-06 11:00:00,47.2184698294027,0.0
2016-07-06 11:15:00,47.52889182110385,0.0
2016-07-06 11:30:00,47.840015136364244,0.0
2016-07-06 11:45:00,48.1504371280654,0.0
2016-07-06 12:00:00,48.7726891533828,0.0
2016-07-06 12:15:00,49.39352774198852,0.0
2016-07-06 12:30:00,49.39352774198852,0.0
2016-07-06 12:45:00,49.39352774198852,0.0
2016-07-06 13:00:00,49.39352774198852,0.0
2016-07-06 13:15:00,49.39352774198852,0.0
2016-07-06 13:30:00,49.39352774198852,0.0
2016-07-06 13:45:00,50.0157851621025,0.0
2016-07-06 14:00:00,50.0157851621025,0.0
2016-07-06 14:15:00,50.636623750708225,0.0
2016-07-06 14:30:00,50.636623750708225,0.0
2016-07-06 14:45:00,50.947752460765216,0.0
2016-07-06 15:00:00,51.258875776025604,0.0
2016-07-06 15:15:00,50.636623750708225,0.0
2016-07-06 15:30:00,49.39352774198852,0.0
2016-07-06 15:45:00,48.46156583812241,0.0
2016-07-06 16:00:00,47.840015136364244,0.0
2016-07-06 16:15:00,47.529598539459684,0.0
2016-07-06 16:30:00,47.2184698294027,0.0
2016-07-06 16:45:00,47.2184698294027,0.0
2016-07-06 17:00:00,47.2184698294027,0.0
2016-07-06 17:15:00,47.2184698294027,0.0
2016-07-06 17:30:00,47.529598539459684,0.0
2016-07-06 17:45:00,47.840015136364244,0.0
2016-07-06 18:00:00,47.840015136364244,0.0
2016-07-06 18:15:00,47.840015136364244,0.0
2016-07-06 18:30:00,48.1504371280654,0.0
2016-07-06 18:45:00,48.1504371280654,0.0
2016-07-06 19:00:00,48.46156583812241,0.0
2016-07-06 19:15:00,48.46156583812241,0.0
2016-07-06 19:30:00,47.840015136364244,0.0
