date,OT_SAN
2016-07-03 04:00:00,-1.9797398463654985
2016-07-03 04:15:00,-1.9797398463654985
2016-07-03 04:30:00,-1.9797398463654985
2016-07-03 04:45:00,-1.9797398463654985
2016-07-03 05:00:00,-1.9797398463654985
2016-07-03 05:15:00,-1.9797398463654985
2016-07-03 05:30:00,-1.9797398463654985
2016-07-03 05:45:00,-1.9797398463654985
2016-07-03 06:00:00,-2.012873790334287
2016-07-03 06:15:00,-2.012873790334287
2016-07-03 06:30:00,-2.0460077343030756
2016-07-03 06:45:00,-2.0460077343030756
2016-07-03 07:00:00,-2.0460077343030756
2016-07-03 07:15:00,-2.0790667022492544
2016-07-03 07:30:00,-2.0790667022492544
2016-07-03 07:45:00,-2.1121253829309783
2016-07-03 08:00:00,-2.1121253829309783
2016-07-03 08:15:00,-2.0790667022492544
2016-07-03 08:30:00,-2.0460077343030756
2016-07-03 08:45:00,-2.012873790334287
2016-07-03 09:00:00,-1.9797398463654985
2016-07-03 09:15:00,-1.9797398463654985
2016-07-03 09:30:00,-1.9136221977375951
2016-07-03 09:45:00,-1.9136221977375951
2016-07-03 10:00:00,-1.8805635170558705
2016-07-03 10:15:00,-1.8142953418538392
2016-07-03 10:30:00,-1.7812366611721153
2016-07-03 10:45:00,-1.7481027172033263
2016-07-03 11:00:00,-1.7481027172033263
2016-07-03 11:15:00,-1.6819850685754223
2016-07-03 11:30:00,-1.6157171806378463
2016-07-03 11:45:00,-1.5495995320099418
2016-07-03 12:00:00,-1.4833313568079114
2016-07-03 12:15:00,-1.4502726761261864
2016-07-03 12:30:00,-1.4502726761261864
2016-07-03 12:45:00,-1.4502726761261864
2016-07-03 13:00:00,-1.4833313568079114
2016-07-03 13:15:00,-1.4833313568079114
2016-07-03 13:30:00,-1.4833313568079114
2016-07-03 13:45:00,-1.4833313568079114
2016-07-03 14:00:00,-1.4833313568079114
2016-07-03 14:15:00,-1.4833313568079114
2016-07-03 14:30:00,-1.4833313568079114
2016-07-03 14:45:00,-1.4833313568079114
2016-07-03 15:00:00,-1.4833313568079114
2016-07-03 15:15:00,-1.4502726761261864
2016-07-03 15:30:00,-1.3840800514756735
2016-07-03 15:45:00,-1.3510210835294945
2016-07-03 16:00:00,-1.3178874268251606
2016-07-03 16:15:00,-1.2848284588789816
2016-07-03 16:30:00,-1.2848284588789816
2016-07-03 16:45:00,-1.2848284588789816
2016-07-03 17:00:00,-1.2848284588789816
2016-07-03 17:15:00,-1.2848284588789816
2016-07-03 17:30:00,-1.2517694909328025
2016-07-03 17:45:00,-1.2517694909328025
2016-07-03 18:00:00,-1.2517694909328025
2016-07-03 18:15:00,-1.2517694909328025
2016-07-03 18:30:00,-1.2517694909328025
2016-07-03 18:45:00,-1.2517694909328025
2016-07-03 19:00:00,-1.2517694909328025
2016-07-03 19:15:00,-1.2517694909328025
2016-07-03 19:30:00,-1.3178874268251606
2016-07-03 19:45:00,-1.3510210835294945
2016-07-03 20:00:00,-1.417213995444462
2016-07-03 20:15:00,-1.5164655880411533
2016-07-03 20:30:00,-1.5826582126916668
2016-07-03 20:45:00,-1.5826582126916668
2016-07-03 21:00:00,-1.5826582126916668
2016-07-03 21:15:00,-1.6488511246066344
2016-07-03 21:30:00,-1.6488511246066344
2016-07-03 21:45:00,-1.7150440365216018
2016-07-03 22:00:00,-1.7150440365216018
2016-07-03 22:15:00,-1.7150440365216018
2016-07-03 22:30:00,-1.7812366611721153
2016-07-03 22:45:00,-1.7812366611721153
2016-07-03 23:00:00,-1.7812366611721153
2016-07-03 23:15:00,-1.7812366611721153
2016-07-03 23:30:00,-1.7812366611721153
2016-07-03 23:45:00,-1.8474295730870827
2016-07-04 00:00:00,-1.8474295730870827
2016-07-04 00:15:00,-1.9136221977375951
2016-07-04 00:30:00,-1.9466811656837741
2016-07-04 00:45:00,-1.9466811656837741
2016-07-04 01:00:00,-1.9466811656837741
2016-07-04 01:15:00,-1.9466811656837741
2016-07-04 01:30:00,-1.9135469344505311
2016-07-04 01:45:00,-1.8804882537688061
2016-07-04 02:00:00,-1.8804882537688061
2016-07-04 02:15:00,-1.8804882537688061
2016-07-04 02:30:00,-1.8804882537688061
2016-07-04 02:45:00,-1.8804882537688061
2016-07-04 03:00:00,-1.9135469344505311
2016-07-04 03:15:00,-1.9135469344505311
2016-07-04 03:30:00,-1.9135469344505311
2016-07-04 03:45:00,-1.9135469344505311
2016-07-04 04:00:00,-1.9135469344505311
2016-07-04 04:15:00,-1.9135469344505311
2016-07-04 04:30:00,-1.9466811656837741
2016-07-04 04:45:00,-1.9466811656837741
2016-07-04 05:00:00,-1.9466811656837741
2016-07-04 05:15:00,-1.9466811656837741
2016-07-04 05:30:00,-1.9466811656837741
2016-07-04 05:45:00,-1.9797398463654985
2016-07-04 06:00:00,-2.012873790334287
2016-07-04 06:15:00,-2.012873790334287
2016-07-04 06:30:00,-2.045932471016012
2016-07-04 06:45:00,-2.045932471016012
2016-07-04 07:00:00,-2.045932471016012
2016-07-04 07:15:00,-2.045932471016012
2016-07-04 07:30:00,-2.012873790334287
2016-07-04 07:45:00,-2.012873790334287
2016-07-04 08:00:00,-2.012873790334287
2016-07-04 08:15:00,-2.012873790334287
2016-07-04 08:30:00,-1.9466811656837741
2016-07-04 08:45:00,-1.9136221977375951
2016-07-04 09:00:00,-1.8474295730870827
2016-07-04 09:15:00,-1.7812366611721153
2016-07-04 09:30:00,-1.7150440365216018
2016-07-04 09:45:00,-1.6157171806378463
2016-07-04 10:00:00,-1.5495995320099418
2016-07-04 10:15:00,-1.4833313568079114
2016-07-04 10:30:00,-1.4833313568079114
2016-07-04 10:45:00,-1.4502726761261864
2016-07-04 11:00:00,-1.3179626901122234
2016-07-04 11:15:00,-1.1524426350490466
2016-07-04 11:30:00,-1.0531910424523538
2016-07-04 11:45:00,-0.9539400243845707
2016-07-04 12:00:00,-0.9208057931513299
2016-07-04 12:15:00,-0.8546131685008158
2016-07-04 12:30:00,-0.788419969321394
2016-07-04 12:45:00,-0.7552863126170599
2016-07-04 13:00:00,-0.722227344670881
2016-07-04 13:15:00,-0.6229757520741891
2016-07-04 13:30:00,-0.49059050277316313
2016-07-04 13:45:00,-0.42439730359374234
2016-07-04 14:00:00,-0.5236488961904332
2016-07-04 14:15:00,-0.5899173586569191
2016-07-04 14:30:00,-0.5899173586569191
2016-07-04 14:45:00,-0.5899173586569191
2016-07-04 15:00:00,-0.5899173586569191
2016-07-04 15:15:00,-0.5899173586569191
2016-07-04 15:30:00,-0.5899173586569191
2016-07-04 15:45:00,-0.656034720020368
2016-07-04 16:00:00,-0.656034720020368
2016-07-04 16:15:00,-0.7552863126170599
2016-07-04 16:30:00,-0.9208057931513299
2016-07-04 16:45:00,-0.9869984178018418
2016-07-04 17:00:00,-1.1193842416317767
2016-07-04 17:15:00,-1.1525178983361117
2016-07-04 17:30:00,-1.1855768662822885
2016-07-04 17:45:00,-1.2186358342284687
2016-07-04 18:00:00,-1.2517694909328025
2016-07-04 18:15:00,-1.2517694909328025
2016-07-04 18:30:00,-1.2517694909328025
2016-07-04 18:45:00,-1.2517694909328025
2016-07-04 19:00:00,-1.2186358342284687
2016-07-04 19:15:00,-1.2186358342284687
2016-07-04 19:30:00,-1.2186358342284687
2016-07-04 19:45:00,-1.2848284588789816
2016-07-04 20:00:00,-1.2848284588789816
2016-07-04 20:15:00,-1.3179626901122234
2016-07-04 20:30:00,-1.3510210835294945
2016-07-04 20:45:00,-1.3840800514756735
2016-07-04 21:00:00,-1.3840800514756735
2016-07-04 21:15:00,-1.4502726761261864
2016-07-04 21:30:00,-1.4502726761261864
2016-07-04 21:45:00,-1.4502726761261864
2016-07-04 22:00:00,-1.4502726761261864
2016-07-04 22:15:00,-1.4502726761261864
2016-07-04 22:30:00,-1.4502726761261864
2016-07-04 22:45:00,-1.4502726761261864
2016-07-04 23:00:00,-1.4502726761261864
2016-07-04 23:15:00,-1.4502726761261864
2016-07-04 23:30:00,-1.4833313568079114
2016-07-04 23:45:00,-1.4833313568079114
2016-07-05 00:00:00,-1.4833313568079114
2016-07-05 00:15:00,-1.5495995320099418
2016-07-05 00:30:00,-1.5495995320099418
2016-07-05 00:45:00,-1.5495995320099418
2016-07-05 01:00:00,-1.5495995320099418
2016-07-05 01:15:00,-1.5495995320099418
2016-07-05 01:30:00,-1.5495995320099418
2016-07-05 01:45:00,-1.5495995320099418
2016-07-05 02:00:00,-1.6157171806378463
2016-07-05 02:15:00,-1.6488511246066344
2016-07-05 02:30:00,-1.7150440365216018
2016-07-05 02:45:00,-1.7812366611721153
2016-07-05 03:00:00,-1.8474295730870827
2016-07-05 03:15:00,-1.8804882537688061
2016-07-05 03:30:00,-1.8804882537688061
2016-07-05 03:45:00,-1.8804882537688061
2016-07-05 04:00:00,-1.8804882537688061
2016-07-05 04:15:00,-1.8804882537688061
2016-07-05 04:30:00,-1.8143708924053572
2016-07-05 04:45:00,-1.8143708924053572
2016-07-05 05:00:00,-1.7812366611721153
2016-07-05 05:15:00,-1.7481027172033263
2016-07-05 05:30:00,-1.7150440365216018
2016-07-05 05:45:00,-1.6819850685754223
2016-07-05 06:00:00,-1.6819850685754223
2016-07-05 06:15:00,-1.6157171806378463
2016-07-05 06:30:00,-1.6157171806378463
2016-07-05 06:45:00,-1.5495995320099418
2016-07-05 07:00:00,-1.5164655880411533
2016-07-05 07:15:00,-1.5164655880411533
2016-07-05 07:30:00,-1.4502726761261864
2016-07-05 07:45:00,-1.4502726761261864
2016-07-05 08:00:00,-1.4502726761261864
2016-07-05 08:15:00,-1.4834069073594294
2016-07-05 08:30:00,-1.4834069073594294
2016-07-05 08:45:00,-1.4834069073594294
2016-07-05 09:00:00,-1.4502726761261864
2016-07-05 09:15:00,-1.417213995444462
2016-07-05 09:30:00,-1.3510210835294945
2016-07-05 09:45:00,-1.2517694909328025
2016-07-05 10:00:00,-1.1855016029952257
2016-07-05 10:15:00,-1.1193842416317767
2016-07-05 10:30:00,-1.0531910424523538
2016-07-05 10:45:00,-1.0200573857480197
2016-07-05 11:00:00,-1.0200573857480197
2016-07-05 11:15:00,-1.0200573857480197
2016-07-05 11:30:00,-1.0200573857480197
2016-07-05 11:45:00,-1.0531910424523538
2016-07-05 12:00:00,-1.0863252736855988
2016-07-05 12:15:00,-1.1855768662822885
2016-07-05 12:30:00,-1.2848284588789816
2016-07-05 12:45:00,-1.3510210835294945
2016-07-05 13:00:00,-1.3840800514756735
2016-07-05 13:15:00,-1.417213995444462
2016-07-05 13:30:00,-1.4833313568079114
2016-07-05 13:45:00,-1.5164655880411533
2016-07-05 14:00:00,-1.5495995320099418
2016-07-05 14:15:00,-1.5495995320099418
2016-07-05 14:30:00,-1.5495995320099418
2016-07-05 14:45:00,-1.5495995320099418
2016-07-05 15:00:00,-1.5826582126916668
2016-07-05 15:15:00,-1.5495995320099418
2016-07-05 15:30:00,-1.5164655880411533
2016-07-05 15:45:00,-1.4502726761261864
2016-07-05 16:00:00,-1.417213995444462
2016-07-05 16:15:00,-1.3510210835294945
2016-07-05 16:30:00,-1.3178874268251606
2016-07-05 16:45:00,-1.2848284588789816
2016-07-05 17:00:00,-1.2517694909328025
2016-07-05 17:15:00,-1.2186358342284687
2016-07-05 17:30:00,-1.1524426350490466
2016-07-05 17:45:00,-1.1524426350490466
2016-07-05 18:00:00,-1.1524426350490466
2016-07-05 18:15:00,-1.1524426350490466
2016-07-05 18:30:00,-1.1855016029952257
2016-07-05 18:45:00,-1.1855016029952257
2016-07-05 19:00:00,-1.1855016029952257
2016-07-05 19:15:00,-1.1855016029952257
2016-07-05 19:30:00,-1.1855016029952257
2016-07-05 19:45:00,-1.1855016029952257
2016-07-05 20:00:00,-1.1855016029952257
2016-07-05 20:15:00,-1.1855016029952257
2016-07-05 20:30:00,-1.1855016029952257
2016-07-05 20:45:00,-1.1855016029952257
2016-07-05 21:00:00,-1.1855016029952257
2016-07-05 21:15:00,-1.1855016029952257
2016-07-05 21:30:00,-1.1855016029952257
2016-07-05 21:45:00,-1.2186358342284687
2016-07-05 22:00:00,-1.2186358342284687
2016-07-05 22:15:00,-1.2186358342284687
2016-07-05 22:30:00,-1.2186358342284687
2016-07-05 22:45:00,-1.2186358342284687
2016-07-05 23:00:00,-1.2186358342284687
2016-07-05 23:15:00,-1.2186358342284687
2016-07-05 23:30:00,-1.2186358342284687
2016-07-05 23:45:00,-1.2186358342284687
2016-07-06 00:00:00,-1.2186358342284687
2016-07-06 00:15:00,-1.2186358342284687
2016-07-06 00:30:00,-1.2186358342284687
2016-07-06 00:45:00,-1.2186358342284687
2016-07-06 01:00:00,-1.2186358342284687
2016-07-06 01:15:00,-1.2186358342284687
2016-07-06 01:30:00,-1.2516942276457386
2016-07-06 01:45:00,-1.2516942276457386
2016-07-06 02:00:00,-1.2516942276457386
2016-07-06 02:15:00,-1.2516942276457386
2016-07-06 02:30:00,-1.2516942276457386
2016-07-06 02:45:00,-1.2516942276457386
2016-07-06 03:00:00,-1.2516942276457386
2016-07-06 03:15:00,-1.2848284588789816
2016-07-06 03:30:00,-1.2848284588789816
2016-07-06 03:45:00,-1.2848284588789816
2016-07-06 04:00:00,-1.2848284588789816
2016-07-06 04:15:00,-1.2848284588789816
2016-07-06 04:30:00,-1.2848284588789816
2016-07-06 04:45:00,-1.2848284588789816
2016-07-06 05:00:00,-1.2848284588789816
2016-07-06 05:15:00,-1.2848284588789816
2016-07-06 05:30:00,-1.2848284588789816
2016-07-06 05:45:00,-1.2848284588789816
2016-07-06 06:00:00,-1.2848284588789816
2016-07-06 06:15:00,-1.2848284588789816
2016-07-06 06:30:00,-1.2848284588789816
2016-07-06 06:45:00,-1.2848284588789816
2016-07-06 07:00:00,-1.3178874268251606
2016-07-06 07:15:00,-1.3510210835294945
2016-07-06 07:30:00,-1.3510210835294945
2016-07-06 07:45:00,-1.3510210835294945
2016-07-06 08:00:00,-1.3510210835294945
2016-07-06 08:15:00,-1.3510210835294945
2016-07-06 08:30:00,-1.2848284588789816
2016-07-06 08:45:00,-1.2848284588789816
2016-07-06 09:00:00,-1.3179626901122234
2016-07-06 09:15:00,-1.3179626901122234
2016-07-06 09:30:00,-1.3179626901122234
2016-07-06 09:45:00,-1.3179626901122234
2016-07-06 10:00:00,-1.2848284588789816
2016-07-06 10:15:00,-1.2186358342284687
2016-07-06 10:30:00,-1.2186358342284687
2016-07-06 10:45:00,-1.2186358342284687
2016-07-06 11:00:00,-1.1855768662822885
2016-07-06 11:15:00,-1.1525178983361117
2016-07-06 11:30:00,-1.1193842416317767
2016-07-06 11:45:00,-1.0863252736855988
2016-07-06 12:00:00,-1.0200573857480197
2016-07-06 12:15:00,-0.9539400243845707
2016-07-06 12:30:00,-0.9539400243845707
2016-07-06 12:45:00,-0.9539400243845707
2016-07-06 13:00:00,-0.9539400243845707
2016-07-06 13:15:00,-0.9539400243845707
2016-07-06 13:30:00,-0.9539400243845707
2016-07-06 13:45:00,-0.8876715619180859
2016-07-06 14:00:00,-0.8876715619180859
2016-07-06 14:15:00,-0.8215542005546369
2016-07-06 14:30:00,-0.8215542005546369
2016-07-06 14:45:00,-0.788419969321394
2016-07-06 15:00:00,-0.7552863126170599
2016-07-06 15:15:00,-0.8215542005546369
2016-07-06 15:30:00,-0.9539400243845707
2016-07-06 15:45:00,-1.0531910424523538
2016-07-06 16:00:00,-1.1193842416317767
2016-07-06 16:15:00,-1.1524426350490466
2016-07-06 16:30:00,-1.1855768662822885
2016-07-06 16:45:00,-1.1855768662822885
2016-07-06 17:00:00,-1.1855768662822885
2016-07-06 17:15:00,-1.1855768662822885
2016-07-06 17:30:00,-1.1524426350490466
2016-07-06 17:45:00,-1.1193842416317767
2016-07-06 18:00:00,-1.1193842416317767
2016-07-06 18:15:00,-1.1193842416317767
2016-07-06 18:30:00,-1.0863252736855988
2016-07-06 18:45:00,-1.0863252736855988
2016-07-06 19:00:00,-1.0531910424523538
2016-07-06 19:15:00,-1.0531910424523538
2016-07-06 19:30:00,-1.1193842416317767
2016-07-06 19:45:00,-1.1855016029952257
2016-07-06 20:00:00,-1.2517694909328025
2016-07-06 20:15:00,-1.2848284588789816
2016-07-06 20:30:00,-1.2848284588789816
2016-07-06 20:45:00,-1.3510210835294945
2016-07-06 21:00:00,-1.3510210835294945
2016-07-06 21:15:00,-1.3178874268251606
2016-07-06 21:30:00,-1.2848284588789816
2016-07-06 21:45:00,-1.2848284588789816
2016-07-06 22:00:00,-1.2517694909328025
2016-07-06 22:15:00,-1.2517694909328025
2016-07-06 22:30:00,-1.2517694909328025
2016-07-06 22:45:00,-1.2517694909328025
2016-07-06 23:00:00,-1.2186358342284687
2016-07-06 23:15:00,-1.2186358342284687
2016-07-06 23:30:00,-1.2186358342284687
2016-07-06 23:45:00,-1.1524426350490466
2016-07-07 00:00:00,-1.1524426350490466
2016-07-07 00:15:00,-1.1524426350490466
2016-07-07 00:30:00,-1.1524426350490466
2016-07-07 00:45:00,-1.1524426350490466
2016-07-07 01:00:00,-1.1524426350490466
2016-07-07 01:15:00,-1.1524426350490466
2016-07-07 01:30:00,-1.1524426350490466
2016-07-07 01:45:00,-1.1524426350490466
2016-07-07 02:00:00,-1.1524426350490466
2016-07-07 02:15:00,-1.1524426350490466
2016-07-07 02:30:00,-1.1855768662822885
2016-07-07 02:45:00,-1.2516942276457386
2016-07-07 03:00:00,-1.2516942276457386
2016-07-07 03:15:00,-1.2516942276457386
2016-07-07 03:30:00,-1.2516942276457386
2016-07-07 03:45:00,-1.2516942276457386
2016-07-07 04:00:00,-1.2516942276457386
2016-07-07 04:15:00,-1.2516942276457386
2016-07-07 04:30:00,-1.2516942276457386
2016-07-07 04:45:00,-1.2516942276457386
2016-07-07 05:00:00,-1.2516942276457386
2016-07-07 05:15:00,-1.2516942276457386
2016-07-07 05:30:00,-1.2516942276457386
2016-07-07 05:45:00,-1.2186358342284687
2016-07-07 06:00:00,-1.2186358342284687
2016-07-07 06:15:00,-1.2186358342284687
2016-07-07 06:30:00,-1.2186358342284687
2016-07-07 06:45:00,-1.2186358342284687
2016-07-07 07:00:00,-1.2186358342284687
2016-07-07 07:15:00,-1.2186358342284687
2016-07-07 07:30:00,-1.2186358342284687
2016-07-07 07:45:00,-1.1855768662822885
2016-07-07 08:00:00,-1.1524426350490466
2016-07-07 08:15:00,-1.0863252736855988
2016-07-07 08:30:00,-1.0863252736855988
