date,OT_DAIN
2016-07-03 13:15:00,0.021911412
2016-07-03 13:30:00,0.021911412
2016-07-03 13:45:00,0.021911412
2016-07-03 14:00:00,0.021911412
2016-07-03 14:15:00,0.021911412
2016-07-03 14:30:00,0.021911412
2016-07-03 14:45:00,0.021911412
2016-07-03 15:00:00,0.021911412
2016-07-03 15:15:00,0.01843176
2016-07-03 15:30:00,0.011464536
2016-07-03 15:45:00,0.007984854
2016-07-03 16:00:00,0.004497312
2016-07-03 16:15:00,0.0010176301
2016-07-03 16:30:00,0.0010176301
2016-07-03 16:45:00,0.0010176301
2016-07-03 17:00:00,0.0010176301
2016-07-03 17:15:00,0.0010176301
2016-07-03 17:30:00,-0.0024620444
2016-07-03 17:45:00,-0.0024620444
2016-07-03 18:00:00,-0.0024620444
2016-07-03 18:15:00,-0.0024620444
2016-07-03 18:30:00,-0.0024620444
2016-07-03 18:45:00,-0.0024620444
2016-07-03 19:00:00,-0.0024620444
2016-07-03 19:15:00,-0.0024620444
2016-07-03 19:30:00,0.004497312
2016-07-03 19:45:00,0.007984854
2016-07-03 20:00:00,0.014952108
2016-07-03 20:15:00,0.025399022
2016-07-03 20:30:00,0.03236624
2016-07-03 20:45:00,0.03236624
2016-07-03 21:00:00,0.03236624
2016-07-03 21:15:00,0.0393335
2016-07-03 21:30:00,0.0393335
2016-07-03 21:45:00,0.046300754
2016-07-03 22:00:00,0.046300754
2016-07-03 22:15:00,0.046300754
2016-07-03 22:30:00,0.053267974
2016-07-03 22:45:00,0.053267974
2016-07-03 23:00:00,0.053267974
2016-07-03 23:15:00,0.053267974
2016-07-03 23:30:00,0.053267974
2016-07-03 23:45:00,0.06023523
2016-07-04 00:00:00,0.06023523
2016-07-04 00:15:00,0.06720246
2016-07-04 00:30:00,0.07068214
2016-07-04 00:45:00,0.07068214
2016-07-04 01:00:00,0.07068214
2016-07-04 01:15:00,0.07068214
2016-07-04 01:30:00,0.06719454
2016-07-04 01:45:00,0.063714884
2016-07-04 02:00:00,0.063714884
2016-07-04 02:15:00,0.063714884
2016-07-04 02:30:00,0.063714884
2016-07-04 02:45:00,0.063714884
2016-07-04 03:00:00,0.06719454
2016-07-04 03:15:00,0.06719454
2016-07-04 03:30:00,0.06719454
2016-07-04 03:45:00,0.06719454
2016-07-04 04:00:00,0.06719454
2016-07-04 04:15:00,0.06719454
2016-07-04 04:30:00,0.07068214
2016-07-04 04:45:00,0.07068214
2016-07-04 05:00:00,0.07068214
2016-07-04 05:15:00,0.07068214
2016-07-04 05:30:00,0.07068214
2016-07-04 05:45:00,0.07416179
2016-07-04 06:00:00,0.07764936
2016-07-04 06:15:00,0.07764936
2016-07-04 06:30:00,0.081129014
2016-07-04 06:45:00,0.081129014
2016-07-04 07:00:00,0.081129014
2016-07-04 07:15:00,0.081129014
2016-07-04 07:30:00,0.07764936
2016-07-04 07:45:00,0.07764936
2016-07-04 08:00:00,0.07764936
2016-07-04 08:15:00,0.07764936
2016-07-04 08:30:00,0.07068214
2016-07-04 08:45:00,0.06720246
2016-07-04 09:00:00,0.06023523
2016-07-04 09:15:00,0.053267974
2016-07-04 09:30:00,0.046300754
2016-07-04 09:45:00,0.03584592
2016-07-04 10:00:00,0.028886594
2016-07-04 10:15:00,0.021911412
2016-07-04 10:30:00,0.021911412
2016-07-04 10:45:00,0.01843176
2016-07-04 11:00:00,0.0045052394
2016-07-04 11:15:00,-0.012916878
2016-07-04 11:30:00,-0.023363791
2016-07-04 11:45:00,-0.03381063
2016-07-04 12:00:00,-0.037298232
2016-07-04 12:15:00,-0.04426545
2016-07-04 12:30:00,-0.051232755
2016-07-04 12:45:00,-0.054720283
2016-07-04 13:00:00,-0.058199957
2016-07-04 13:15:00,-0.06864688
2016-07-04 13:30:00,-0.08258133
2016-07-04 13:45:00,-0.08954862
2016-07-04 14:00:00,-0.0791017
2016-07-04 14:15:00,-0.07212649
2016-07-04 14:30:00,-0.07212649
2016-07-04 14:45:00,-0.07212649
2016-07-04 15:00:00,-0.07212649
2016-07-04 15:15:00,-0.07212649
2016-07-04 15:30:00,-0.07212649
2016-07-04 15:45:00,-0.06516719
2016-07-04 16:00:00,-0.06516719
2016-07-04 16:15:00,-0.054720283
2016-07-04 16:30:00,-0.037298232
2016-07-04 16:45:00,-0.030331
2016-07-04 17:00:00,-0.016396493
2016-07-04 17:15:00,-0.012908958
2016-07-04 17:30:00,-0.009429269
2016-07-04 17:45:00,-0.005949594
2016-07-04 18:00:00,-0.0024620444
2016-07-04 18:15:00,-0.0024620444
2016-07-04 18:30:00,-0.0024620444
2016-07-04 18:45:00,-0.0024620444
2016-07-04 19:00:00,-0.005949594
2016-07-04 19:15:00,-0.005949594
2016-07-04 19:30:00,-0.005949594
2016-07-04 19:45:00,0.0010176301
2016-07-04 20:00:00,0.0010176301
2016-07-04 20:15:00,0.0045052394
2016-07-04 20:30:00,0.007984854
2016-07-04 20:45:00,0.011464536
2016-07-04 21:00:00,0.011464536
2016-07-04 21:15:00,0.01843176
2016-07-04 21:30:00,0.01843176
2016-07-04 21:45:00,0.01843176
2016-07-04 22:00:00,0.01843176
2016-07-04 22:15:00,0.01843176
2016-07-04 22:30:00,0.01843176
2016-07-04 22:45:00,0.01843176
2016-07-04 23:00:00,0.01843176
2016-07-04 23:15:00,0.01843176
2016-07-04 23:30:00,0.021911412
2016-07-04 23:45:00,0.021911412
2016-07-05 00:00:00,0.021911412
2016-07-05 00:15:00,0.028886594
2016-07-05 00:30:00,0.028886594
2016-07-05 00:45:00,0.028886594
2016-07-05 01:00:00,0.028886594
2016-07-05 01:15:00,0.028886594
2016-07-05 01:30:00,0.028886594
2016-07-05 01:45:00,0.028886594
2016-07-05 02:00:00,0.03584592
2016-07-05 02:15:00,0.0393335
2016-07-05 02:30:00,0.046300754
2016-07-05 02:45:00,0.053267974
2016-07-05 03:00:00,0.06023523
2016-07-05 03:15:00,0.063714884
2016-07-05 03:30:00,0.063714884
2016-07-05 03:45:00,0.063714884
2016-07-05 04:00:00,0.063714884
2016-07-05 04:15:00,0.063714884
2016-07-05 04:30:00,0.05675558
2016-07-05 04:45:00,0.05675558
2016-07-05 05:00:00,0.053267974
2016-07-05 05:15:00,0.049780402
2016-07-05 05:30:00,0.046300754
2016-07-05 05:45:00,0.042821072
2016-07-05 06:00:00,0.042821072
2016-07-05 06:15:00,0.03584592
2016-07-05 06:30:00,0.03584592
2016-07-05 06:45:00,0.028886594
2016-07-05 07:00:00,0.025399022
2016-07-05 07:15:00,0.025399022
2016-07-05 07:30:00,0.01843176
2016-07-05 07:45:00,0.01843176
2016-07-05 08:00:00,0.01843176
2016-07-05 08:15:00,0.021919362
2016-07-05 08:30:00,0.021919362
2016-07-05 08:45:00,0.021919362
2016-07-05 09:00:00,0.01843176
2016-07-05 09:15:00,0.014952108
2016-07-05 09:30:00,0.007984854
2016-07-05 09:45:00,-0.0024620444
2016-07-05 10:00:00,-0.009437203
2016-07-05 10:15:00,-0.016396493
2016-07-05 10:30:00,-0.023363791
2016-07-05 10:45:00,-0.026851326
2016-07-05 11:00:00,-0.026851326
2016-07-05 11:15:00,-0.026851326
2016-07-05 11:30:00,-0.026851326
2016-07-05 11:45:00,-0.023363791
2016-07-05 12:00:00,-0.019876182
2016-07-05 12:15:00,-0.009429269
2016-07-05 12:30:00,0.0010176301
2016-07-05 12:45:00,0.007984854
2016-07-05 13:00:00,0.011464536
2016-07-05 13:15:00,0.014952108
2016-07-05 13:30:00,0.021911412
2016-07-05 13:45:00,0.025399022
2016-07-05 14:00:00,0.028886594
2016-07-05 14:15:00,0.028886594
2016-07-05 14:30:00,0.028886594
2016-07-05 14:45:00,0.028886594
2016-07-05 15:00:00,0.03236624
2016-07-05 15:15:00,0.028886594
2016-07-05 15:30:00,0.025399022
2016-07-05 15:45:00,0.01843176
2016-07-05 16:00:00,0.014952108
2016-07-05 16:15:00,0.007984854
2016-07-05 16:30:00,0.004497312
2016-07-05 16:45:00,0.0010176301
2016-07-05 17:00:00,-0.0024620444
2016-07-05 17:15:00,-0.005949594
2016-07-05 17:30:00,-0.012916878
2016-07-05 17:45:00,-0.012916878
2016-07-05 18:00:00,-0.012916878
2016-07-05 18:15:00,-0.012916878
2016-07-05 18:30:00,-0.009437203
2016-07-05 18:45:00,-0.009437203
2016-07-05 19:00:00,-0.009437203
2016-07-05 19:15:00,-0.009437203
2016-07-05 19:30:00,-0.009437203
2016-07-05 19:45:00,-0.009437203
2016-07-05 20:00:00,-0.009437203
2016-07-05 20:15:00,-0.009437203
2016-07-05 20:30:00,-0.009437203
2016-07-05 20:45:00,-0.009437203
2016-07-05 21:00:00,-0.009437203
2016-07-05 21:15:00,-0.009437203
2016-07-05 21:30:00,-0.009437203
2016-07-05 21:45:00,-0.005949594
2016-07-05 22:00:00,-0.005949594
2016-07-05 22:15:00,-0.005949594
2016-07-05 22:30:00,-0.005949594
2016-07-05 22:45:00,-0.005949594
2016-07-05 23:00:00,-0.005949594
2016-07-05 23:15:00,-0.005949594
2016-07-05 23:30:00,-0.005949594
2016-07-05 23:45:00,-0.005949594
2016-07-06 00:00:00,-0.005949594
2016-07-06 00:15:00,-0.005949594
2016-07-06 00:30:00,-0.005949594
2016-07-06 00:45:00,-0.005949594
2016-07-06 01:00:00,-0.005949594
2016-07-06 01:15:00,-0.005949594
2016-07-06 01:30:00,-0.0024699718
2016-07-06 01:45:00,-0.0024699718
2016-07-06 02:00:00,-0.0024699718
2016-07-06 02:15:00,-0.0024699718
2016-07-06 02:30:00,-0.0024699718
2016-07-06 02:45:00,-0.0024699718
2016-07-06 03:00:00,-0.0024699718
2016-07-06 03:15:00,0.0010176301
2016-07-06 03:30:00,0.0010176301
2016-07-06 03:45:00,0.0010176301
2016-07-06 04:00:00,0.0010176301
2016-07-06 04:15:00,0.0010176301
2016-07-06 04:30:00,0.0010176301
2016-07-06 04:45:00,0.0010176301
2016-07-06 05:00:00,0.0010176301
2016-07-06 05:15:00,0.0010176301
2016-07-06 05:30:00,0.0010176301
2016-07-06 05:45:00,0.0010176301
2016-07-06 06:00:00,0.0010176301
2016-07-06 06:15:00,0.0010176301
2016-07-06 06:30:00,0.0010176301
2016-07-06 06:45:00,0.0010176301
2016-07-06 07:00:00,0.004497312
2016-07-06 07:15:00,0.007984854
2016-07-06 07:30:00,0.007984854
2016-07-06 07:45:00,0.007984854
2016-07-06 08:00:00,0.007984854
2016-07-06 08:15:00,0.007984854
2016-07-06 08:30:00,0.0010176301
2016-07-06 08:45:00,0.0010176301
2016-07-06 09:00:00,0.0045052394
2016-07-06 09:15:00,0.0045052394
2016-07-06 09:30:00,0.0045052394
2016-07-06 09:45:00,0.0045052394
2016-07-06 10:00:00,0.0010176301
2016-07-06 10:15:00,-0.005949594
2016-07-06 10:30:00,-0.005949594
2016-07-06 10:45:00,-0.005949594
2016-07-06 11:00:00,-0.009429269
2016-07-06 11:15:00,-0.012908958
2016-07-06 11:30:00,-0.016396493
2016-07-06 11:45:00,-0.019876182
2016-07-06 12:00:00,-0.026851326
2016-07-06 12:15:00,-0.03381063
2016-07-06 12:30:00,-0.03381063
2016-07-06 12:45:00,-0.03381063
2016-07-06 13:00:00,-0.03381063
2016-07-06 13:15:00,-0.03381063
2016-07-06 13:30:00,-0.03381063
2016-07-06 13:45:00,-0.040785834
2016-07-06 14:00:00,-0.040785834
2016-07-06 14:15:00,-0.04774514
2016-07-06 14:30:00,-0.04774514
2016-07-06 14:45:00,-0.051232755
2016-07-06 15:00:00,-0.054720283
2016-07-06 15:15:00,-0.04774514
2016-07-06 15:30:00,-0.03381063
2016-07-06 15:45:00,-0.023363791
2016-07-06 16:00:00,-0.016396493
2016-07-06 16:15:00,-0.012916878
2016-07-06 16:30:00,-0.009429269
2016-07-06 16:45:00,-0.009429269
2016-07-06 17:00:00,-0.009429269
2016-07-06 17:15:00,-0.009429269
2016-07-06 17:30:00,-0.012916878
2016-07-06 17:45:00,-0.016396493
2016-07-06 18:00:00,-0.016396493
2016-07-06 18:15:00,-0.016396493
2016-07-06 18:30:00,-0.019876182
2016-07-06 18:45:00,-0.019876182
2016-07-06 19:00:00,-0.023363791
2016-07-06 19:15:00,-0.023363791
2016-07-06 19:30:00,-0.016396493
2016-07-06 19:45:00,-0.009437203
2016-07-06 20:00:00,-0.0024620444
2016-07-06 20:15:00,0.0010176301
2016-07-06 20:30:00,0.0010176301
2016-07-06 20:45:00,0.007984854
2016-07-06 21:00:00,0.007984854
2016-07-06 21:15:00,0.004497312
2016-07-06 21:30:00,0.0010176301
2016-07-06 21:45:00,0.0010176301
2016-07-06 22:00:00,-0.0024620444
2016-07-06 22:15:00,-0.0024620444
2016-07-06 22:30:00,-0.0024620444
2016-07-06 22:45:00,-0.0024620444
2016-07-06 23:00:00,-0.005949594
2016-07-06 23:15:00,-0.005949594
2016-07-06 23:30:00,-0.005949594
2016-07-06 23:45:00,-0.012916878
2016-07-07 00:00:00,-0.012916878
2016-07-07 00:15:00,-0.012916878
2016-07-07 00:30:00,-0.012916878
2016-07-07 00:45:00,-0.012916878
2016-07-07 01:00:00,-0.012916878
2016-07-07 01:15:00,-0.012916878
2016-07-07 01:30:00,-0.012916878
2016-07-07 01:45:00,-0.012916878
2016-07-07 02:00:00,-0.012916878
2016-07-07 02:15:00,-0.012916878
2016-07-07 02:30:00,-0.009429269
2016-07-07 02:45:00,-0.0024699718
2016-07-07 03:00:00,-0.0024699718
2016-07-07 03:15:00,-0.0024699718
2016-07-07 03:30:00,-0.0024699718
2016-07-07 03:45:00,-0.0024699718
2016-07-07 04:00:00,-0.0024699718
2016-07-07 04:15:00,-0.0024699718
2016-07-07 04:30:00,-0.0024699718
2016-07-07 04:45:00,-0.0024699718
2016-07-07 05:00:00,-0.0024699718
2016-07-07 05:15:00,-0.0024699718
2016-07-07 05:30:00,-0.0024699718
2016-07-07 05:45:00,-0.005949594
2016-07-07 06:00:00,-0.005949594
2016-07-07 06:15:00,-0.005949594
2016-07-07 06:30:00,-0.005949594
2016-07-07 06:45:00,-0.005949594
2016-07-07 07:00:00,-0.005949594
2016-07-07 07:15:00,-0.005949594
2016-07-07 07:30:00,-0.005949594
2016-07-07 07:45:00,-0.009429269
2016-07-07 08:00:00,-0.012916878
2016-07-07 08:15:00,-0.019876182
2016-07-07 08:30:00,-0.019876182
2016-07-07 08:45:00,-0.023363791
2016-07-07 09:00:00,-0.030331
2016-07-07 09:15:00,-0.037298232
2016-07-07 09:30:00,-0.040785834
2016-07-07 09:45:00,-0.04426545
2016-07-07 10:00:00,-0.04774514
2016-07-07 10:15:00,-0.051232755
2016-07-07 10:30:00,-0.058199957
2016-07-07 10:45:00,-0.06864688
2016-07-07 11:00:00,-0.08258133
2016-07-07 11:15:00,-0.096515834
2016-07-07 11:30:00,-0.11045033
2016-07-07 11:45:00,-0.11740965
2016-07-07 12:00:00,-0.11740965
2016-07-07 12:15:00,-0.120897174
2016-07-07 12:30:00,-0.12786448
2016-07-07 12:45:00,-0.14527862
2016-07-07 13:00:00,-0.16617243
2016-07-07 13:15:00,-0.1905617
2016-07-07 13:30:00,-0.2079838
2016-07-07 13:45:00,-0.22539793
2016-07-07 14:00:00,-0.24280412
2016-07-07 14:15:00,-0.253259
2016-07-07 14:30:00,-0.2602262
2016-07-07 14:45:00,-0.2671855
2016-07-07 15:00:00,-0.2706731
2016-07-07 15:15:00,-0.2706731
2016-07-07 15:30:00,-0.27415276
2016-07-07 15:45:00,-0.2706731
2016-07-07 16:00:00,-0.2567386
2016-07-07 16:15:00,-0.24629174
2016-07-07 16:30:00,-0.22887756
2016-07-07 16:45:00,-0.21843065
2016-07-07 17:00:00,-0.20797582
2016-07-07 17:15:00,-0.19752897
2016-07-07 17:30:00,-0.18707414
2016-07-07 17:45:00,-0.18011479
2016-07-07 18:00:00,-0.17313965
2016-07-07 18:15:00,-0.16618036
2016-07-07 18:30:00,-0.15920512
2016-07-07 18:45:00,-0.1557255
2016-07-07 19:00:00,-0.15224583
2016-07-07 19:15:00,-0.14527862
2016-07-07 19:30:00,-0.14179891
2016-07-07 19:45:00,-0.13831137
2016-07-07 20:00:00,-0.1348317
2016-07-07 20:15:00,-0.13135202
2016-07-07 20:30:00,-0.12786448
2016-07-07 20:45:00,-0.12437688
2016-07-07 21:00:00,-0.117417574
2016-07-07 21:15:00,-0.117417574
2016-07-07 21:30:00,-0.11044243
2016-07-07 21:45:00,-0.11044243
2016-07-07 22:00:00,-0.10348305
2016-07-07 22:15:00,-0.10348305
2016-07-07 22:30:00,-0.09650791
2016-07-07 22:45:00,-0.09650791
2016-07-07 23:00:00,-0.09650791
2016-07-07 23:15:00,-0.09302823
2016-07-07 23:30:00,-0.08954862
2016-07-07 23:45:00,-0.08954862
2016-07-08 00:00:00,-0.08606893
2016-07-08 00:15:00,-0.08258133
2016-07-08 00:30:00,-0.08258133
2016-07-08 00:45:00,-0.08258133
2016-07-08 01:00:00,-0.08258133
2016-07-08 01:15:00,-0.079093784
2016-07-08 01:30:00,-0.07561411
2016-07-08 01:45:00,-0.07561411
2016-07-08 02:00:00,-0.07561411
2016-07-08 02:15:00,-0.07213448
2016-07-08 02:30:00,-0.06864688
2016-07-08 02:45:00,-0.06864688
2016-07-08 03:00:00,-0.06864688
2016-07-08 03:15:00,-0.06864688
2016-07-08 03:30:00,-0.065159276
2016-07-08 03:45:00,-0.061679646
2016-07-08 04:00:00,-0.061679646
2016-07-08 04:15:00,-0.061679646
2016-07-08 04:30:00,-0.061679646
2016-07-08 04:45:00,-0.058199957
2016-07-08 05:00:00,-0.054720283
2016-07-08 05:15:00,-0.054720283
2016-07-08 05:30:00,-0.054720283
2016-07-08 05:45:00,-0.054720283
2016-07-08 06:00:00,-0.054720283
2016-07-08 06:15:00,-0.054720283
2016-07-08 06:30:00,-0.054720283
2016-07-08 06:45:00,-0.054720283
2016-07-08 07:00:00,-0.058199957
2016-07-08 07:15:00,-0.061679646
2016-07-08 07:30:00,-0.06864688
2016-07-08 07:45:00,-0.07213448
2016-07-08 08:00:00,-0.079093784
2016-07-08 08:15:00,-0.079093784
2016-07-08 08:30:00,-0.08258133
2016-07-08 08:45:00,-0.08954862
2016-07-08 09:00:00,-0.09999551
2016-07-08 09:15:00,-0.106962755
2016-07-08 09:30:00,-0.11392996
2016-07-08 09:45:00,-0.120897174
2016-07-08 10:00:00,-0.12786448
2016-07-08 10:15:00,-0.13831137
2016-07-08 10:30:00,-0.14527862
2016-07-08 10:45:00,-0.14527862
2016-07-08 11:00:00,-0.16269274
