date,OT_Standardized
2016-07-03 12:15:00,0.42243064091137045
2016-07-03 12:30:00,0.42243064091137045
2016-07-03 12:45:00,0.42243064091137045
2016-07-03 13:00:00,0.40396427210883706
2016-07-03 13:15:00,0.40396427210883706
2016-07-03 13:30:00,0.40396427210883706
2016-07-03 13:45:00,0.40396427210883706
2016-07-03 14:00:00,0.40396427210883706
2016-07-03 14:15:00,0.40396427210883706
2016-07-03 14:30:00,0.40396427210883706
2016-07-03 14:45:00,0.40396427210883706
2016-07-03 15:00:00,0.40396427210883706
2016-07-03 15:15:00,0.42243064091137045
2016-07-03 15:30:00,0.45940542010997737
2016-07-03 15:45:00,0.47787194937660793
2016-07-03 16:00:00,0.4963801993085843
2016-07-03 16:15:00,0.5148467285752149
2016-07-03 16:30:00,0.5148467285752149
2016-07-03 16:45:00,0.5148467285752149
2016-07-03 17:00:00,0.5148467285752149
2016-07-03 17:15:00,0.5148467285752149
2016-07-03 17:30:00,0.5333132578418454
2016-07-03 17:45:00,0.5333132578418454
2016-07-03 18:00:00,0.5333132578418454
2016-07-03 18:15:00,0.5333132578418454
2016-07-03 18:30:00,0.5333132578418454
2016-07-03 18:45:00,0.5333132578418454
2016-07-03 19:00:00,0.5333132578418454
2016-07-03 19:15:00,0.5333132578418454
2016-07-03 19:30:00,0.4963801993085843
2016-07-03 19:45:00,0.47787194937660793
2016-07-03 20:00:00,0.4408970097139035
2016-07-03 20:15:00,0.3854557012486663
2016-07-03 20:30:00,0.3484809220500591
2016-07-03 20:45:00,0.3484809220500591
2016-07-03 21:00:00,0.3484809220500591
2016-07-03 21:15:00,0.31150598238735466
2016-07-03 21:30:00,0.31150598238735466
2016-07-03 21:45:00,0.2745310427246503
2016-07-03 22:00:00,0.2745310427246503
2016-07-03 22:15:00,0.2745310427246503
2016-07-03 22:30:00,0.23755626352604306
2016-07-03 22:45:00,0.23755626352604306
2016-07-03 23:00:00,0.23755626352604306
2016-07-03 23:15:00,0.23755626352604306
2016-07-03 23:30:00,0.23755626352604306
2016-07-03 23:45:00,0.20058132386333866
2016-07-04 00:00:00,0.20058132386333866
2016-07-04 00:15:00,0.16360654466473204
2016-07-04 00:30:00,0.14514001539810145
2016-07-04 00:45:00,0.14514001539810145
2016-07-04 01:00:00,0.14514001539810145
2016-07-04 01:15:00,0.14514001539810145
2016-07-04 01:30:00,0.16364858625827278
2016-07-04 01:45:00,0.18211495506080616
2016-07-04 02:00:00,0.18211495506080616
2016-07-04 02:15:00,0.18211495506080616
2016-07-04 02:30:00,0.18211495506080616
2016-07-04 02:45:00,0.18211495506080616
2016-07-04 03:00:00,0.16364858625827278
2016-07-04 03:15:00,0.16364858625827278
2016-07-04 03:30:00,0.16364858625827278
2016-07-04 03:45:00,0.16364858625827278
2016-07-04 04:00:00,0.16364858625827278
2016-07-04 04:15:00,0.16364858625827278
2016-07-04 04:30:00,0.14514001539810145
2016-07-04 04:45:00,0.14514001539810145
2016-07-04 05:00:00,0.14514001539810145
2016-07-04 05:15:00,0.14514001539810145
2016-07-04 05:30:00,0.14514001539810145
2016-07-04 05:45:00,0.12667364659556837
2016-07-04 06:00:00,0.10816523619949454
2016-07-04 06:15:00,0.10816523619949454
2016-07-04 06:30:00,0.08969886739696116
2016-07-04 06:45:00,0.08969886739696116
2016-07-04 07:00:00,0.08969886739696116
2016-07-04 07:15:00,0.08969886739696116
2016-07-04 07:30:00,0.10816523619949454
2016-07-04 07:45:00,0.10816523619949454
2016-07-04 08:00:00,0.10816523619949454
2016-07-04 08:15:00,0.10816523619949454
2016-07-04 08:30:00,0.14514001539810145
2016-07-04 08:45:00,0.16360654466473204
2016-07-04 09:00:00,0.20058132386333866
2016-07-04 09:15:00,0.23755626352604306
2016-07-04 09:30:00,0.2745310427246503
2016-07-04 09:45:00,0.3300143927834282
2016-07-04 10:00:00,0.3669472908525925
2016-07-04 10:15:00,0.40396427210883706
2016-07-04 10:30:00,0.40396427210883706
2016-07-04 10:45:00,0.42243064091137045
2016-07-04 11:00:00,0.4963381577150441
2016-07-04 11:15:00,0.5887966079006236
2016-07-04 11:30:00,0.6442379163658617
2016-07-04 11:45:00,0.6996789039029042
2016-07-04 12:00:00,0.7181874747630744
2016-07-04 12:15:00,0.7551622539616819
2016-07-04 12:30:00,0.7921373540884838
2016-07-04 12:45:00,0.8106456040204602
2016-07-04 13:00:00,0.8291121332870908
2016-07-04 13:15:00,0.8845534417523282
2016-07-04 13:30:00,0.958503000149542
2016-07-04 13:45:00,0.9954781002763433
2016-07-04 14:00:00,0.9400367918111064
2016-07-04 14:15:00,0.9030196500907638
2016-07-04 14:30:00,0.9030196500907638
2016-07-04 14:45:00,0.9030196500907638
2016-07-04 15:00:00,0.9030196500907638
2016-07-04 15:15:00,0.9030196500907638
2016-07-04 15:30:00,0.9030196500907638
2016-07-04 15:45:00,0.8660869124856977
2016-07-04 16:00:00,0.8660869124856977
2016-07-04 16:15:00,0.8106456040204602
2016-07-04 16:30:00,0.7181874747630744
2016-07-04 16:45:00,0.6812126955644681
2016-07-04 17:00:00,0.6072628162390592
2016-07-04 17:15:00,0.5887545663070823
2016-07-04 17:30:00,0.5702880370404529
2016-07-04 17:45:00,0.5518215077738218
2016-07-04 18:00:00,0.5333132578418454
2016-07-04 18:15:00,0.5333132578418454
2016-07-04 18:30:00,0.5333132578418454
2016-07-04 18:45:00,0.5333132578418454
2016-07-04 19:00:00,0.5518215077738218
2016-07-04 19:15:00,0.5518215077738218
2016-07-04 19:30:00,0.5518215077738218
2016-07-04 19:45:00,0.5148467285752149
2016-07-04 20:00:00,0.5148467285752149
2016-07-04 20:15:00,0.4963381577150441
2016-07-04 20:30:00,0.47787194937660793
2016-07-04 20:45:00,0.45940542010997737
2016-07-04 21:00:00,0.45940542010997737
2016-07-04 21:15:00,0.42243064091137045
2016-07-04 21:30:00,0.42243064091137045
2016-07-04 21:45:00,0.42243064091137045
2016-07-04 22:00:00,0.42243064091137045
2016-07-04 22:15:00,0.42243064091137045
2016-07-04 22:30:00,0.42243064091137045
2016-07-04 22:45:00,0.42243064091137045
2016-07-04 23:00:00,0.42243064091137045
2016-07-04 23:15:00,0.42243064091137045
2016-07-04 23:30:00,0.40396427210883706
2016-07-04 23:45:00,0.40396427210883706
2016-07-05 00:00:00,0.40396427210883706
2016-07-05 00:15:00,0.3669472908525925
2016-07-05 00:30:00,0.3669472908525925
2016-07-05 00:45:00,0.3669472908525925
2016-07-05 01:00:00,0.3669472908525925
2016-07-05 01:15:00,0.3669472908525925
2016-07-05 01:30:00,0.3669472908525925
2016-07-05 01:45:00,0.3669472908525925
2016-07-05 02:00:00,0.3300143927834282
2016-07-05 02:15:00,0.31150598238735466
2016-07-05 02:30:00,0.2745310427246503
2016-07-05 02:45:00,0.23755626352604306
2016-07-05 03:00:00,0.20058132386333866
2016-07-05 03:15:00,0.18211495506080616
2016-07-05 03:30:00,0.18211495506080616
2016-07-05 03:45:00,0.18211495506080616
2016-07-05 04:00:00,0.18211495506080616
2016-07-05 04:15:00,0.18211495506080616
2016-07-05 04:30:00,0.21904769266587235
2016-07-05 04:45:00,0.21904769266587235
2016-07-05 05:00:00,0.23755626352604306
2016-07-05 05:15:00,0.2560646739221172
2016-07-05 05:30:00,0.2745310427246503
2016-07-05 05:45:00,0.2929975719912811
2016-07-05 06:00:00,0.2929975719912811
2016-07-05 06:15:00,0.3300143927834282
2016-07-05 06:30:00,0.3300143927834282
2016-07-05 06:45:00,0.3669472908525925
2016-07-05 07:00:00,0.3854557012486663
2016-07-05 07:15:00,0.3854557012486663
2016-07-05 07:30:00,0.42243064091137045
2016-07-05 07:45:00,0.42243064091137045
2016-07-05 08:00:00,0.42243064091137045
2016-07-05 08:15:00,0.4039220700511991
2016-07-05 08:30:00,0.4039220700511991
2016-07-05 08:45:00,0.4039220700511991
2016-07-05 09:00:00,0.42243064091137045
2016-07-05 09:15:00,0.4408970097139035
2016-07-05 09:30:00,0.47787194937660793
2016-07-05 09:45:00,0.5333132578418454
2016-07-05 10:00:00,0.5703300786339931
2016-07-05 10:15:00,0.6072628162390592
2016-07-05 10:30:00,0.6442379163658617
2016-07-05 10:45:00,0.6627461662978381
2016-07-05 11:00:00,0.6627461662978381
2016-07-05 11:15:00,0.6627461662978381
2016-07-05 11:30:00,0.6627461662978381
2016-07-05 11:45:00,0.6442379163658617
2016-07-05 12:00:00,0.6257293455056893
2016-07-05 12:15:00,0.5702880370404529
2016-07-05 12:30:00,0.5148467285752149
2016-07-05 12:45:00,0.47787194937660793
2016-07-05 13:00:00,0.45940542010997737
2016-07-05 13:15:00,0.4408970097139035
2016-07-05 13:30:00,0.40396427210883706
2016-07-05 13:45:00,0.3854557012486663
2016-07-05 14:00:00,0.3669472908525925
2016-07-05 14:15:00,0.3669472908525925
2016-07-05 14:30:00,0.3669472908525925
2016-07-05 14:45:00,0.3669472908525925
2016-07-05 15:00:00,0.3484809220500591
2016-07-05 15:15:00,0.3669472908525925
2016-07-05 15:30:00,0.3854557012486663
2016-07-05 15:45:00,0.42243064091137045
2016-07-05 16:00:00,0.4408970097139035
2016-07-05 16:15:00,0.47787194937660793
2016-07-05 16:30:00,0.4963801993085843
2016-07-05 16:45:00,0.5148467285752149
2016-07-05 17:00:00,0.5333132578418454
2016-07-05 17:15:00,0.5518215077738218
2016-07-05 17:30:00,0.5887966079006236
2016-07-05 17:45:00,0.5887966079006236
2016-07-05 18:00:00,0.5887966079006236
2016-07-05 18:15:00,0.5887966079006236
2016-07-05 18:30:00,0.5703300786339931
2016-07-05 18:45:00,0.5703300786339931
2016-07-05 19:00:00,0.5703300786339931
2016-07-05 19:15:00,0.5703300786339931
2016-07-05 19:30:00,0.5703300786339931
2016-07-05 19:45:00,0.5703300786339931
2016-07-05 20:00:00,0.5703300786339931
2016-07-05 20:15:00,0.5703300786339931
2016-07-05 20:30:00,0.5703300786339931
2016-07-05 20:45:00,0.5703300786339931
2016-07-05 21:00:00,0.5703300786339931
2016-07-05 21:15:00,0.5703300786339931
2016-07-05 21:30:00,0.5703300786339931
2016-07-05 21:45:00,0.5518215077738218
2016-07-05 22:00:00,0.5518215077738218
2016-07-05 22:15:00,0.5518215077738218
2016-07-05 22:30:00,0.5518215077738218
2016-07-05 22:45:00,0.5518215077738218
2016-07-05 23:00:00,0.5518215077738218
2016-07-05 23:15:00,0.5518215077738218
2016-07-05 23:30:00,0.5518215077738218
2016-07-05 23:45:00,0.5518215077738218
2016-07-06 00:00:00,0.5518215077738218
2016-07-06 00:15:00,0.5518215077738218
2016-07-06 00:30:00,0.5518215077738218
2016-07-06 00:45:00,0.5518215077738218
2016-07-06 01:00:00,0.5518215077738218
2016-07-06 01:15:00,0.5518215077738218
2016-07-06 01:30:00,0.5333552994353862
2016-07-06 01:45:00,0.5333552994353862
2016-07-06 02:00:00,0.5333552994353862
2016-07-06 02:15:00,0.5333552994353862
2016-07-06 02:30:00,0.5333552994353862
2016-07-06 02:45:00,0.5333552994353862
2016-07-06 03:00:00,0.5333552994353862
2016-07-06 03:15:00,0.5148467285752149
2016-07-06 03:30:00,0.5148467285752149
2016-07-06 03:45:00,0.5148467285752149
2016-07-06 04:00:00,0.5148467285752149
2016-07-06 04:15:00,0.5148467285752149
2016-07-06 04:30:00,0.5148467285752149
2016-07-06 04:45:00,0.5148467285752149
2016-07-06 05:00:00,0.5148467285752149
2016-07-06 05:15:00,0.5148467285752149
2016-07-06 05:30:00,0.5148467285752149
2016-07-06 05:45:00,0.5148467285752149
2016-07-06 06:00:00,0.5148467285752149
2016-07-06 06:15:00,0.5148467285752149
2016-07-06 06:30:00,0.5148467285752149
2016-07-06 06:45:00,0.5148467285752149
2016-07-06 07:00:00,0.4963801993085843
2016-07-06 07:15:00,0.47787194937660793
2016-07-06 07:30:00,0.47787194937660793
2016-07-06 07:45:00,0.47787194937660793
2016-07-06 08:00:00,0.47787194937660793
2016-07-06 08:15:00,0.47787194937660793
2016-07-06 08:30:00,0.5148467285752149
2016-07-06 08:45:00,0.5148467285752149
2016-07-06 09:00:00,0.4963381577150441
2016-07-06 09:15:00,0.4963381577150441
2016-07-06 09:30:00,0.4963381577150441
2016-07-06 09:45:00,0.4963381577150441
2016-07-06 10:00:00,0.5148467285752149
2016-07-06 10:15:00,0.5518215077738218
2016-07-06 10:30:00,0.5518215077738218
2016-07-06 10:45:00,0.5518215077738218
2016-07-06 11:00:00,0.5702880370404529
2016-07-06 11:15:00,0.5887545663070823
2016-07-06 11:30:00,0.6072628162390592
2016-07-06 11:45:00,0.6257293455056893
2016-07-06 12:00:00,0.6627461662978381
2016-07-06 12:15:00,0.6996789039029042
2016-07-06 12:30:00,0.6996789039029042
2016-07-06 12:45:00,0.6996789039029042
2016-07-06 13:00:00,0.6996789039029042
2016-07-06 13:15:00,0.6996789039029042
2016-07-06 13:30:00,0.6996789039029042
2016-07-06 13:45:00,0.7366960456232463
2016-07-06 14:00:00,0.7366960456232463
2016-07-06 14:15:00,0.7736287832283125
2016-07-06 14:30:00,0.7736287832283125
2016-07-06 14:45:00,0.7921373540884838
2016-07-06 15:00:00,0.8106456040204602
2016-07-06 15:15:00,0.7736287832283125
2016-07-06 15:30:00,0.6996789039029042
2016-07-06 15:45:00,0.6442379163658617
2016-07-06 16:00:00,0.6072628162390592
2016-07-06 16:15:00,0.5887966079006236
2016-07-06 16:30:00,0.5702880370404529
2016-07-06 16:45:00,0.5702880370404529
2016-07-06 17:00:00,0.5702880370404529
2016-07-06 17:15:00,0.5702880370404529
2016-07-06 17:30:00,0.5887966079006236
2016-07-06 17:45:00,0.6072628162390592
2016-07-06 18:00:00,0.6072628162390592
2016-07-06 18:15:00,0.6072628162390592
2016-07-06 18:30:00,0.6257293455056893
2016-07-06 18:45:00,0.6257293455056893
2016-07-06 19:00:00,0.6442379163658617
2016-07-06 19:15:00,0.6442379163658617
2016-07-06 19:30:00,0.6072628162390592
2016-07-06 19:45:00,0.5703300786339931
2016-07-06 20:00:00,0.5333132578418454
2016-07-06 20:15:00,0.5148467285752149
2016-07-06 20:30:00,0.5148467285752149
2016-07-06 20:45:00,0.47787194937660793
2016-07-06 21:00:00,0.47787194937660793
2016-07-06 21:15:00,0.4963801993085843
2016-07-06 21:30:00,0.5148467285752149
2016-07-06 21:45:00,0.5148467285752149
2016-07-06 22:00:00,0.5333132578418454
2016-07-06 22:15:00,0.5333132578418454
2016-07-06 22:30:00,0.5333132578418454
2016-07-06 22:45:00,0.5333132578418454
2016-07-06 23:00:00,0.5518215077738218
2016-07-06 23:15:00,0.5518215077738218
2016-07-06 23:30:00,0.5518215077738218
2016-07-06 23:45:00,0.5887966079006236
2016-07-07 00:00:00,0.5887966079006236
2016-07-07 00:15:00,0.5887966079006236
2016-07-07 00:30:00,0.5887966079006236
2016-07-07 00:45:00,0.5887966079006236
2016-07-07 01:00:00,0.5887966079006236
2016-07-07 01:15:00,0.5887966079006236
2016-07-07 01:30:00,0.5887966079006236
2016-07-07 01:45:00,0.5887966079006236
2016-07-07 02:00:00,0.5887966079006236
2016-07-07 02:15:00,0.5887966079006236
2016-07-07 02:30:00,0.5702880370404529
2016-07-07 02:45:00,0.5333552994353862
2016-07-07 03:00:00,0.5333552994353862
2016-07-07 03:15:00,0.5333552994353862
2016-07-07 03:30:00,0.5333552994353862
2016-07-07 03:45:00,0.5333552994353862
2016-07-07 04:00:00,0.5333552994353862
2016-07-07 04:15:00,0.5333552994353862
2016-07-07 04:30:00,0.5333552994353862
2016-07-07 04:45:00,0.5333552994353862
2016-07-07 05:00:00,0.5333552994353862
2016-07-07 05:15:00,0.5333552994353862
2016-07-07 05:30:00,0.5333552994353862
2016-07-07 05:45:00,0.5518215077738218
2016-07-07 06:00:00,0.5518215077738218
2016-07-07 06:15:00,0.5518215077738218
2016-07-07 06:30:00,0.5518215077738218
2016-07-07 06:45:00,0.5518215077738218
2016-07-07 07:00:00,0.5518215077738218
2016-07-07 07:15:00,0.5518215077738218
2016-07-07 07:30:00,0.5518215077738218
2016-07-07 07:45:00,0.5702880370404529
2016-07-07 08:00:00,0.5887966079006236
2016-07-07 08:15:00,0.6257293455056893
2016-07-07 08:30:00,0.6257293455056893
2016-07-07 08:45:00,0.6442379163658617
2016-07-07 09:00:00,0.6812126955644681
2016-07-07 09:15:00,0.7181874747630744
2016-07-07 09:30:00,0.7366960456232463
2016-07-07 09:45:00,0.7551622539616819
2016-07-07 10:00:00,0.7736287832283125
2016-07-07 10:15:00,0.7921373540884838
2016-07-07 10:30:00,0.8291121332870908
2016-07-07 10:45:00,0.8845534417523282
2016-07-07 11:00:00,0.958503000149542
2016-07-07 11:15:00,1.0324528794749508
2016-07-07 11:30:00,1.1064027588003598
2016-07-07 11:45:00,1.1433354964054259
2016-07-07 12:00:00,1.1433354964054259
2016-07-07 12:15:00,1.1618437463374023
2016-07-07 12:30:00,1.1988188464642047
2016-07-07 12:45:00,1.2912349341280485
2016-07-07 13:00:00,1.4021175510585235
2016-07-07 13:15:00,1.5315504595145155
2016-07-07 13:30:00,1.6240089097000956
